Customer ID,Gender,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Population,Satisfaction Score,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Offer_0,Offer_1,Offer_2,Offer_3,Offer_4,Offer_5,Internet Type_0,Internet Type_1,Internet Type_2,Internet Type_3,Contract_0,Contract_1,Contract_2,Payment Method_0,Payment Method_1,Payment Method_2
0322-CHQRU,1,0,1,1,1,1.669458162,-0.909930253,1,1,1.138894138,-0.436702321,0,-1.50263924,0,1,-0.088712871,0,0,0,0,0,1,0,1,1,-0.85883642,-2.45E-15,-3.25E-16,-0.261453144,-0.899628581,-0.765216341,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0326-VDYXE,1,0,0,0,0,-0.484377018,0.606465376,2,0,-0.624213341,-0.935274133,1,1.751460665,0,1,-0.140458944,0,0,0,0,0,0,0,1,1,-0.689812118,-0.825142192,-0.246126165,-0.261453144,-0.303539342,-0.747069181,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0330-BGYZE,1,0,0,0,0,-0.484377018,1.990140735,3.249582793,0,-0.624213341,-0.644440576,1,-1.206632976,0,1,-0.347443235,1,0,0,0,1,1,1,1,0,1.035644294,-0.290004243,-0.246126165,-0.261453144,-0.807449957,-0.472684122,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0348-SDKOL,1,0,0,0,1,2.746375752,-0.239198519,2,0,-0.624213341,-1.309202992,1,0.020053737,0,1,0.066525347,0,0,0,0,0,0,1,1,1,0.544417418,-0.984975455,-0.246126165,-0.261453144,-0.87173574,-1.041729244,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0384-LPITE,1,0,0,0,0,-0.484377018,-2.80E-16,2,0,-0.624213341,-1.101464737,1,-1.082586005,0,1,0.32525571,0,0,0,0,1,0,0,0,1,0.565545455,-0.812710716,-0.246126165,0.166029165,-0.853461121,-0.896427425,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0461-CVKMU,0,0,0,1,0,-0.484377018,-2.80E-16,3,1,1.491515634,-0.519797623,1,-0.755075748,0,1,0.066525347,0,0,1,0,0,0,0,1,1,0.583152154,-0.263904887,-0.246126165,-0.261453144,-0.625749741,-0.3982523,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
0475-RIJEP,1,0,1,0,0,-0.484377018,-0.044634026,1,0,-0.624213341,-1.018369435,1,1.152228472,1,1,0.480493928,0,0,1,0,1,1,0,1,1,1.273334719,-0.652495292,-0.246126165,9.87E-16,-0.510571547,-0.671705093,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
0485-ZBSLN,0,0,0,1,0,-0.484377018,-1.049971053,3,1,-0.271591845,-0.436702321,1,1.111535815,0,1,-0.192205017,0,1,1,0,0,0,0,1,1,-0.342960166,-0.490931064,-0.246126165,-0.261453144,0.153879197,-0.347187615,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0495-ZBNGW,1,0,1,1,0,-0.484377018,-2.80E-16,1,1,-0.271591845,0.85127486,1,-0.981510695,1,1,-9.01E-15,0,1,0,0,1,1,0,1,1,1.319112134,1.474118865,-0.246126165,-0.261453144,-0.393686117,1.045948508,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
0504-HHAPI,0,1,0,0,0,-0.484377018,2.476052839,1,0,-6.26E-16,0.186512444,1,-1.28801829,0,1,2.65382898,0,0,0,0,1,1,0,1,1,0.010934466,0.033506374,-0.246126165,-0.261453144,-0.754165013,-0.200878806,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
0559-CKHUS,0,1,0,1,0,-0.484377018,-0.676243704,2,1,-0.271591845,0.02032184,1,1.228363121,1,1,2.757321126,1,0,1,0,1,1,1,1,1,1.382496247,0.537869114,-0.246126165,-0.261453144,0.751254872,0.643832351,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
0637-YLETY,0,0,0,1,0,-0.484377018,1.237171871,3.249582793,1,-0.271591845,-1.309202992,1,0.337718996,0,1,0.532240001,0,0,0,0,1,0,0,1,0,0.505682682,-0.985470016,-0.246126165,-0.261453144,-0.865916717,-1.040398452,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
0639-TSIQW,1,0,0,0,0,-0.484377018,-1.032430301,1,0,-6.26E-16,-1.309202992,1,0.442075972,0,1,-9.01E-15,0,0,0,0,0,0,0,1,0,0.209890154,-0.989246667,-0.246126165,-0.261453144,-0.864005095,-1.042821632,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
0643-OKLRP,0.503488561,0.196657472,0.165017037,0.487262697,0.233327925,-5.42E-17,-0.534063788,3,1,2.549380121,-1.309202992,0,-1.50263924,0,1,-0.295697162,0,0,0,0,0,1,1,1,0,-1.036664071,-1.005162553,-0.246126165,-0.261453144,-0.899628581,-1.06596104,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0665-XHDJU,0,0,0,0,0,-0.484377018,1.187544378,3.249582793,0,-0.624213341,-1.309202992,1,0.299651672,0,1,0.32525571,0,0,0,0,0,0,0,1,1,-0.691572788,-1.000756461,-0.246126165,-0.261453144,-0.866614038,-1.052702939,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0667-NSRGI,0.503488561,0.196657472,0.165017037,0.487262697,0.233327925,-5.42E-17,0.95523637,3.249582793,0,-0.624213341,-1.059917086,1,1.701579343,1,1,-0.036966799,0,0,0,1,1,1,1,1,1,0.359547088,-0.786611361,3.521633276,-0.261453144,-0.488762231,-0.781481178,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
0674-EYYZV,0.503488561,0.196657472,0.165017037,0.487262697,0.233327925,-5.42E-17,1.176516046,3.249582793,0,-0.624213341,-5.02E-15,1,-1.87E-15,0,1,0.32525571,1,1,1,1,0,1,1,1,1,1.187061898,-0.76577234,-0.246126165,-0.261453144,-0.753479715,-0.833246842,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
0701-TJSEF,1,0,1,1,0,-0.484377018,-0.182202959,3.249582793,1,-0.271591845,-0.81063118,1,0.57793694,1,1,-0.709665743,0,0,0,0,1,1,0,1,1,1.084943049,-0.466247953,6.14511022,-0.261453144,-0.404169978,-0.509924941,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0778-NELLA,0,0,0,0,0,-0.484377018,0.606465376,3,0,-0.624213341,-5.02E-15,1,-1.87E-15,0,1,-0.45093538,0,0,0,0,0,1,1,1,1,1.90E-14,-0.640535898,-0.246126165,-0.261453144,-0.573811349,-0.680956587,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0786-VSSUD,1,0,0,0,0,-0.484377018,0.019206705,2,0,-0.624213341,-1.309202992,1,1.483676728,0,1,-0.399189307,0,0,0,0,0,0,0,1,1,0.192283456,-0.989471468,-0.246126165,-0.261453144,-0.84492495,-1.037352576,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0795-XCCTE,0,1,0,0,0,-0.484377018,0.606085088,1,0,-0.624213341,0.186512444,1,0.513616288,0,1,1.153192873,0,0,0,0,0,1,1,1,0,1.209950606,0.541713205,-3.25E-16,-0.261453144,0.466928241,-4.69E-15,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0813-TAXXS,1,0,1,0,0,-0.484377018,-0.041116369,1,0,-0.624213341,-1.22610769,1,1.670075351,1,1,0.014779274,0,0,0,0,0,0,0,1,1,0.442298569,-0.914005889,-0.246126165,-0.261453144,-0.725274282,-0.9422152,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0835-JKADZ,0,0,0,0,0,-0.484377018,-0.119503089,2,0,-0.624213341,-1.309202992,1,0.627161928,0,0,-1.020142179,0,0,0,0,0,0,0,0,0,-1.582471712,-1.012131373,-0.246126165,-0.261453144,-0.860614672,-1.059929778,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0886-QGENL,0,0,0,1,0,-0.484377018,-0.827740659,1,1,-0.271591845,-0.727535878,1,0.354783659,0,1,0.428747855,0,0,1,0,1,0,0,1,1,0.699356361,-0.432640256,-0.246126165,-0.261453144,-0.389261736,-0.461802943,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0939-YAPAF,1,0,0,1,0,-0.484377018,-0.570000938,1,0,-0.624213341,-0.145868764,1,0.359377991,1,1,-0.399189307,1,1,0,0,0,0,0,1,1,0.70463837,0.088312773,-0.246126165,9.87E-16,0.089521276,0.092194269,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0946-FKYTX,0.503488561,0.196657472,0.165017037,0.487262697,0.233327925,-5.42E-17,1.297114657,2,0,-0.624213341,0.352703048,1,-0.818083733,1,1,0.118271419,0,1,1,0,1,0,1,0,1,1.474051077,0.976882305,-0.246126165,9.87E-16,-0.385498607,0.701102653,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0962-CQPWQ,1,0,0,0,0,-0.484377018,-0.330324864,3.249582793,0,-0.624213341,-1.309202992,1,0.188731364,0,1,-0.761411816,0,0,0,1,0,0,0,1,1,-0.541915854,-0.998845655,-0.246126165,-0.261453144,-0.868645887,-1.051792022,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1057-FOGLZ,1,1,0,0,0,-0.484377018,-0.470745951,3.249582793,0,-0.624213341,-1.22610769,1,0.56349761,0,1,2.757321126,0,1,1,0,0,0,1,1,1,1.90E-14,-0.900203129,-0.246126165,-0.261453144,-0.786085483,-0.949289034,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1075-BGWOH,0,0,1,0,0,-0.484377018,-1.046738611,1,0,-0.624213341,0.394250699,1,-0.438066822,0,1,-0.399189307,0,1,1,0,1,1,0,1,1,1.90E-14,-2.45E-15,-0.246126165,-0.261453144,-0.080588983,-4.69E-15,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1088-CNNKB,0,0,1,0,0,-0.484377018,-2.80E-16,1,0,-0.624213341,-0.976821784,1,-0.350118176,1,1,0.377001783,0,0,0,0,0,0,0,1,1,0.356025748,-0.740841948,4.172850957,-0.261453144,-0.709620627,-0.812366933,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1090-PYKCI,0,0,0,0,0,-0.484377018,1.694657499,1,0.450267727,-6.64E-16,-5.08E-15,0.905565471,-4.17E-15,0.370111958,0.783222457,-9.08E-15,0.247282168,0.303261399,0.301476554,0.250202823,0.334901834,0.341554438,0.310400779,0.698198929,0.641408405,1.50E-14,-4.74E-15,-2.59E-16,9.96E-16,8.39E-16,-2.58E-15,0.60863216,0.06441668,0.104332306,0.05127373,0.074314457,0.097030667,0.106603927,0.2028233,0.47379523,0.216777543,0.567093948,0.194872627,0.238033425,0.612364108,0.340580886,0.047055006
1097-FSPVW,1,0,0,0,0,-0.484377018,0.495326411,1,0,-0.624213341,-1.309202992,1,0.017428404,0,0,-1.020142179,0,0,0,0,0,0,0,0,0,-1.556061665,-1.011794172,-0.246126165,-0.261453144,-0.871783831,-1.062968538,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
1106-HRLKZ,0,0,0,0,0,-0.484377018,-0.429627387,3.249582793,0,-0.624213341,-5.02E-15,0,-1.50263924,0,1,-0.813157889,0,0,0,0,0,0,0,1,0,-1.387037363,-0.935496832,-0.246126165,-0.261453144,-0.899628581,-1.010825698,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1120-BMWUB,0,0,0,0,0,-0.484377018,-0.964929304,3.249582793,0,-0.624213341,-0.727535878,1,-0.913908378,0,1,-0.916650034,1,1,1,1,1,1,1,1,0,0.70463837,-0.441879562,-0.246126165,-0.261453144,-0.737862129,-0.572287123,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1197-BVMVG,0.503488561,0.196657472,0.165017037,0.487262697,0.233327925,-5.42E-17,-0.478256626,3.249582793,0,-0.624213341,0.103417142,1,1.10234715,1,1,0.273509637,0,0,1,0,1,1,0,1,1,1.301505436,0.551042432,-0.246126165,-0.261453144,0.77051536,0.659958415,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1215-VFYVK,0,1,0,0,0,-0.484377018,3.758714382,1,0,-0.624213341,-1.101464737,0,-1.50263924,0,1,2.65382898,0,0,1,0,0,1,1,1,1,-0.58065059,-0.883725242,-0.246126165,-0.261453144,-0.899628581,-0.969852257,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1236-WFCDV,0,1,0,1,0,-0.484377018,2.027789178,3.249582793,1,-0.271591845,-0.312059368,1,-1.349057276,0,1,2.757321126,1,1,0,1,0,1,0,1,1,0.232778862,-0.194666287,3.485749853,-0.261453144,-0.829295341,-0.413688061,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1240-KNSEZ,0.503488561,0.196657472,0.165017037,0.487262697,0.233327925,-5.42E-17,-0.964929304,1,0,-0.624213341,-5.02E-15,0,-1.50263924,0,1,-0.813157889,0,0,1,0,0,0,0,1,1,1.90E-14,-0.92113207,-0.246126165,-0.261453144,2.87E-15,-0.999457036,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1293-BSEUN,1,1,0,0,0,-0.484377018,-1.019405461,3,0,-0.624213341,-0.935274133,1,-1.221072306,0,1,-9.01E-15,0,0,0,0,0,0,0,1,0,0.201086805,-0.690216841,-0.246126165,-0.261453144,-0.848050871,-0.801439496,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1302-TPUBN,1,0,0,0,0,-0.484377018,2.273644921,2,0,-0.624213341,-1.309202992,0,-1.50263924,0,1,0.480493928,0,0,0,0,0,0,0,1,0,-1.395840712,-1.009748487,-0.246126165,-0.261453144,-0.899628581,-1.069590472,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1333-PBMXB,0,0,0,1,0,-0.484377018,-0.983278167,1,0.450267727,-6.64E-16,-5.08E-15,0.905565471,-4.17E-15,0.370111958,0.783222457,-9.08E-15,0.247282168,0.303261399,0.301476554,0.250202823,0.334901834,0.341554438,0.310400779,0.698198929,0.641408405,1.50E-14,-4.74E-15,-2.59E-16,9.96E-16,8.39E-16,-2.58E-15,0.60863216,0.06441668,0.104332306,0.05127373,0.074314457,0.097030667,0.106603927,0.2028233,0.47379523,0.216777543,0.567093948,0.194872627,0.238033425,0.612364108,0.340580886,0.047055006
1345-ZUKID,0,0,0,0,0,-0.484377018,-2.80E-16,1,0,-0.624213341,-1.184560039,1,-0.513545138,0,1,-0.192205017,0,0,0,0,0,0,0,1,1,-0.649316713,-0.933855787,-0.246126165,-0.261453144,-0.827155287,-0.988077699,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1353-GHZOS,1,0,0,1,0,-0.484377018,0.395215778,3.249582793,1,1.491515634,-0.602892925,1,-1.40353293,0,1,0.428747855,0,0,1,0,1,0,1,1,0,1.08142171,-0.220630762,1.105482778,-0.261453144,-0.866950675,-0.439008687,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1353-LJWEM,1,0,0,0,0,-0.484377018,1.54216229,1,0,-0.624213341,-1.184560039,1,1.282838775,1,1,0.480493928,0,0,0,0,0,0,0,1,1,0.408845842,-0.877520744,-0.246126165,-0.261453144,-0.695529934,-0.904536715,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1355-KUSBG,1,0,0,0,0,-0.484377018,0.162812699,2,0,-0.624213341,0.394250699,1,-0.269389195,1,1,-0.192205017,0,1,0,0,1,1,0,1,1,1.313830124,0.900450084,-0.246126165,-0.261453144,0.049184863,0.723003784,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1385-TQOZW,0,0,0,1,0,-0.484377018,-1.034379273,3.249582793,0,-0.624213341,-1.267655341,1,0.232705687,0,1,0.221763565,0,0,0,0,0,0,0,1,0,0.187001446,-0.955908731,-0.246126165,-0.261453144,-0.836052141,-1.008164115,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1430-SFQSA,1,0,1,0,0,-0.484377018,0.400444728,2,0,-0.624213341,0.768179558,1,-0.223445873,0,1,-0.45093538,0,0,1,0,1,1,0,1,1,1.174737209,1.188127477,-0.246126165,-0.261453144,0.29542334,1.023556336,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1439-LCGVL,1,0,0,1,0,-0.484377018,1.214307097,3,1,-0.271591845,0.43579835,1,0.210390359,1,1,-0.140458944,0,1,0,1,0,0,0,1,0,0.06375456,0.286249746,0.605772883,-0.261453144,0.44968758,0.353161105,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1465-WCZVT,0,0,0,0,0,-0.484377018,-0.460906017,3.249582793,0,-0.624213341,-0.436702321,0,-1.50263924,0,1,0.118271419,0,1,0,0,0,1,1,1,1,-0.496138439,-0.526854208,-0.246126165,-0.261453144,-0.899628581,-0.687414841,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1469-LBJQJ,0.503488561,0.196657472,0.165017037,0.487262697,0.233327925,-5.42E-17,1.192202897,1,1,-0.271591845,0.560441303,1,-1.150844655,1,1,0.118271419,0,0,0,0,1,1,0,1,1,1.287420077,-2.45E-15,-3.25E-16,-0.261453144,-0.603195014,-4.69E-15,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1481-ZUWZA,1,0,0,0,0,-0.484377018,0.273191089,2,0.450267727,-6.64E-16,-5.08E-15,0.905565471,-4.17E-15,0.370111958,0.783222457,-9.08E-15,0.247282168,0.303261399,0.301476554,0.250202823,0.334901834,0.341554438,0.310400779,0.698198929,0.641408405,1.50E-14,-4.74E-15,-2.59E-16,9.96E-16,8.39E-16,-2.58E-15,0.60863216,0.06441668,0.104332306,0.05127373,0.074314457,0.097030667,0.106603927,0.2028233,0.47379523,0.216777543,0.567093948,0.194872627,0.238033425,0.612364108,0.340580886,0.047055006
1501-SGHBW,1,0,1,0,0,-0.484377018,0.40263138,1,0,-0.624213341,-0.39515467,1,-0.346180177,1,1,-9.01E-15,0,1,1,0,1,1,0,1,1,1.477572417,0.095686234,-0.246126165,-0.261453144,-0.412393557,-0.050517132,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1555-HAPSU,0,0,0,0,0,-0.484377018,0.086850309,3,0,-0.624213341,0.311155397,1,-1.31689695,1,1,0.118271419,0,1,1,0,1,0,0,1,1,1.019798266,0.667983731,0.309402388,-0.261453144,-0.763530755,0.29700454,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1577-HKTFG,1,1,0,0,0,-0.484377018,-2.80E-16,3.249582793,0,-0.624213341,1.142108416,1,-0.800362738,1,1,-9.01E-15,0,1,1,0,1,0,1,1,1,1.459965718,1.854953647,-0.246126165,-0.261453144,-0.127766356,1.426053229,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1583-IHQZE,0,0,1,1,0,-0.484377018,-2.80E-16,2,1,-0.271591845,1.391394322,1,0.318685334,0,1,-0.45093538,0,0,1,1,1,0,0,1,1,1.461726388,2.115182881,-0.246126165,-0.261453144,1.30234286,2.055261523,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1591-XWLGB,0,0,1,0,0,-0.484377018,1.192202897,1,0,-0.624213341,-0.104321113,1,1.508617389,1,1,-0.036966799,1,1,1,0,0,0,0,1,0,0.959935493,0.219169231,-0.246126165,-0.261453144,0.75518632,0.392768171,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1635-FJFCC,0,0,0,0,0,-0.484377018,-0.189333346,3,0,-0.624213341,-5.02E-15,1,-1.87E-15,0,1,-0.761411816,0,0,0,0,0,0,0,1,0,0.162352069,-0.727983351,-0.246126165,-0.261453144,-0.576420291,-0.750937017,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1728-CXQBE,0,0,0,1,0,-0.484377018,-2.80E-16,3.249582793,0,-0.624213341,-1.018369435,1,-0.767546079,0,1,-0.140458944,0,0,0,0,0,0,0,0,0,1.90E-14,-0.780114622,-0.246126165,0.166029165,-0.791904507,-0.852411666,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1730-VFMWO,1,0,1,0,0,-0.484377018,1.150276222,1,0,-0.624213341,-0.81063118,1,0.642257591,1,1,-0.45093538,0,1,1,0,1,1,0,0,1,1.90E-14,-0.407507543,-0.246126165,0.166029165,-0.388852961,-0.438232984,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1791-PQHBB,0,0,0,0,0,-0.484377018,-0.687319572,1,0,-0.624213341,-1.22610769,0,-1.50263924,0,1,-9.01E-15,0,1,0,0,1,1,1,1,1,-0.48733509,-0.951053037,-0.246126165,-0.261453144,-0.899628581,-1.023137301,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1820-DJFPH,0,0,0,0,0,-0.484377018,0.679195323,1,0,-0.624213341,-1.101464737,1,1.080688155,0,1,-0.761411816,0,0,0,0,0,0,0,1,1,0.169394748,-0.832785414,-0.246126165,-0.261453144,-0.615698701,-0.845505071,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1907-YLNYW,0,0,0,0,0,-0.484377018,1.090618651,3,0,-0.624213341,-0.81063118,0,-1.50263924,0,1,-9.01E-15,1,0,0,0,0,0,0,1,1,-1.182799665,-0.843710726,-0.246126165,-0.261453144,-0.899628581,-0.938183684,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1918-ZBFQJ,0.503488561,0.196657472,0.165017037,0.487262697,0.233327925,-5.42E-17,-2.80E-16,3.249582793,0,-0.624213341,-0.893726482,1,0.258959014,0,1,-0.243951089,0,0,0,0,0,1,1,0,1,0.518007371,-0.648763601,-0.246126165,5.723299188,-0.54466814,-0.629027243,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1937-OTUKY,1,0,0,0,0,-0.484377018,-1.015079692,1,0,-0.624213341,-0.353607019,1,0.629787261,0,1,0.170017492,0,0,0,0,1,1,0,1,1,0.912397408,-0.014466085,-0.246126165,-0.261453144,0.037859408,-0.004437579,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1965-AKTSX,0,1,0,0,0,-0.484377018,-1.040321262,1,0,-0.624213341,-0.727535878,1,-0.188003881,0,1,2.032876108,1,0,0,0,1,0,1,0,0,0.766261814,-0.449815025,-0.246126165,4.01336995,-0.538404273,-0.483953153,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1972-XMUWV,0,1,0,0,0,-0.484377018,-2.80E-16,3.249582793,0,-0.624213341,0.975917813,1,0.833250547,0,1,2.550336835,0,1,0,0,0,0,1,1,1,0.331376371,0.819252089,-0.246126165,-0.261453144,1.496558785,1.087106979,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
