Customer ID,Churn Category
2812-ENYMO,0
2812-SFXMJ,0
2815-CPTUL,2
2824-DXNKN,3
2832-KJCRD,0
2832-SCUCO,0
2834-JRTUA,0
2834-SPCJV,0
2842-BCQGE,2
2858-EIMXH,0
2860-RANUS,0
2873-ZLIWT,5
2878-DHMIN,0
2880-FPNAE,0
2883-ILGWO,2
2888-ADFAO,0
2889-FPWRM,0
2892-GESUL,0
2925-MXLSX,0
2926-JEJJC,2
2951-QOQTK,1
2956-GGUCQ,0
2960-NKRSO,0
2961-VNFKL,0
2962-XPMCQ,0
2968-SSGAA,0
2969-VAPYH,0
2971-SGAFL,0
2987-BJXIK,0
2988-GBIVW,3
2988-PLAHS,0
3009-JWMPU,0
3022-BEXHZ,0
3030-ZKIWL,3
3034-ZBEQN,0
3057-VJJQE,0
3061-BCKYI,1
3063-QFSZL,0
3071-MVJCD,0
3074-GQWYX,0
3077-RSNTJ,2
3088-LHEFH,0
3090-HAWSU,0
3091-FYHKI,5
3096-IZETN,3
3096-JRDSO,0
3096-YXENJ,0
3097-PYWXL,0
3104-OWCGK,3
3106-ULWFW,2
3108-PCCGG,0
3115-CZMZD,0
3118-UHVVQ,0
3120-FAZKD,0
3133-PZNSR,0
3137-LUPIX,5
3143-JQEGI,5
3146-JTQHR,0
3148-BLQJT,0
3156-QLHBO,0
3160-TYXLT,1
3161-ONRWK,3
3164-AALRN,0
3173-WSSUE,5
3177-LASXD,0
3179-GBRWV,2
3181-VTHOE,0
3192-NQECA,0
3207-OYBWH,0
3212-KXOCR,0
3221-CJMSG,0
3230-IUALN,0
3235-ETOOB,0
3251-YMVWZ,0
3255-GRXMG,0
3256-EZDBI,0
3258-SYSWS,0
3272-VUHPV,2
3283-WCWXT,0
3296-SILRA,5
3308-MHOOC,1
3318-ISQFQ,0
3318-NMQXL,0
3318-OSATS,1
3320-VEOYC,0
3336-JORSO,2
3345-JHUEO,0
3346-BRMIS,0
3351-NQLDI,0
3352-RICWQ,0
3354-OADJP,0
3373-YZZYM,0
3374-PZLXD,0
3376-BMGFE,0
3387-PLKUI,1
3389-KTRXV,0
3396-DKDEL,0
3398-FSHON,0
3401-URHDA,0
3413-BMNZE,1
3415-TAILE,2
3420-ZDBMA,0
3426-NIYYL,0
3429-IFLEM,0
3440-JPSCL,0
3453-RTHJQ,0
3460-TJBWI,3
3466-RITXD,0
3486-HOOGQ,1
3486-NPGST,0
3496-LFSZU,0
3503-TYDAY,0
3521-HTQTV,0
3528-HFRIQ,0
3536-IQCTX,2
3538-WZPHD,2
3544-FBCAS,0
3547-LQRIK,0
3551-GAEGL,0
3569-EDBPQ,0
3571-DPYUH,0
3572-UUHRS,0
3577-AMVUX,5
3590-TCXTB,1
3594-BDSOA,0
3597-YASZG,0
3627-FCRDW,0
3629-WEAAM,0
3629-ZNKXA,1
3633-CDBUW,0
3638-DIMPH,0
3643-AHCFP,0
3658-QQJYD,0
3672-YITQD,0
3682-YEUWS,3
3688-FTHLT,0
3696-DFHHB,0
3696-XRIEN,0
3703-KBKZP,0
3704-IEAXF,0
3707-LRWZD,0
3714-NTNFO,0
3717-FDJFU,0
3717-OEAUQ,0
3717-OFRTN,0
3722-WPXTK,0
3745-HRPHI,0
3750-RNQKR,0
3750-YHRYO,0
3753-TSEMP,0
3764-MNMOI,0
3766-EJLFL,0
3768-VHXQO,3
3771-PZOBW,0
3785-NRHYR,0
3786-WOVKF,0
3797-VTIDR,0
3800-LYTRK,0
3801-HMYNL,3
3807-BPOMJ,0
3810-DVDQQ,4
3813-DHBBB,0
3836-FZSDJ,0
3841-CONLJ,1
3853-LYGAM,1
3870-MQAMG,1
3873-WOSBC,0
3877-JRJIP,0
3889-VWBID,0
3891-NLXJB,1
3896-RCYYE,0
3908-BLSYF,0
3911-RSNHI,1
3934-HXCFZ,0
3946-JEWRQ,3
3951-NJCVI,0
3956-CJUST,0
3966-HRMZA,1
3970-XGJDU,0
3973-SKMLN,0
3990-QYKBE,3
4007-NHVHI,0
4011-ARPHK,0
4018-PPNDW,0
4020-KIUDI,0
4056-QHXHZ,0
4057-FKCZK,0
4063-EIKNQ,0
4072-IPYLT,0
4079-ULGFR,0
4079-WWQQQ,1
4091-TVOCN,0
4104-PVRPS,1
4106-HADHQ,0
4115-NZRKS,0
4115-UMJFQ,0
4129-LYCOI,5
4134-BSXLX,3
4140-WJAWW,0
4143-OOBWZ,0
4184-TJFAN,0
4193-ORFCL,0
4194-WHFCB,0
4195-NZGTA,0
4195-PNGZS,0
4223-BKEOR,3
4223-WOZCM,4
4227-OJHAL,1
4232-JGKIY,0
4236-XPXAV,0
4250-ZBWLV,0
4273-MBHYA,4
4277-BWBML,0
4291-HYEBC,0
4293-ETKAP,0
4299-OPXEJ,5
4299-SIMNS,1
4302-ZYFEL,1
4323-ELYYB,1
4329-YPDDQ,0
4334-HOWRP,0
4335-UPJSI,0
4351-QLCSU,0
4353-HYOJD,5
4359-INNWN,0
4367-NUYAO,5
4398-HSCJH,0
4402-FTBXC,0
4415-IJZTP,0
4424-TKOPW,0
4429-WYGFR,1
4439-JMPMT,0
4441-NIHPT,1
4445-KWOKW,2
4446-BZKHU,4
4451-RWASJ,0
4458-KVRBJ,0
4472-VESGY,0
4476-OSWTN,0
4482-EWFMI,1
4484-CGXFK,0
4486-EFAEB,0
4487-ZYJZK,0
4488-KQFDT,0
4489-SNOJF,0
4495-LHSSK,1
4503-BDXBD,0
4508-OEBEY,0
4518-FZBSX,0
4522-XRWWI,0
4536-PLEQY,0
4544-RXFMG,0
4547-FZJWE,1
4548-SDBKE,0
4558-FANTW,0
4565-EVZMJ,0
4576-CSAJH,1
4584-LBNMK,0
4587-VVTOX,0
4588-YBNIB,0
4611-ANLQC,3
4623-ZKHLY,2
4647-MUZON,0
4654-DLAMQ,0
4654-GGUII,1
4659-NZRUF,4
4661-NJEUX,0
4664-NJCMS,1
4672-FOTSD,0
4680-KUTAJ,0
4682-BLBUC,0
4685-ERGHK,1
4685-TFLLS,0
4698-KVLLG,0
4703-MQYKT,4
4704-ERYFC,0
4707-MAXGU,0
4718-WXBGI,0
4735-BJKOU,2
4742-TXUEX,0
4763-PGDPO,0
4765-OXPPD,0
4776-XSKYQ,1
4778-IZARL,1
4779-ZGICK,1
4785-QRJHC,0
4791-QRGMF,1
4795-UXVCJ,0
4800-VHZKI,0
4815-GBTCD,0
4815-YOSUK,0
4817-KEQSP,0
4818-QIUFN,0
4822-NGOCH,4
4822-RVYBB,5
4822-YCXMX,2
4827-LTQRJ,2
4829-AUOAX,0
4833-QTJNO,1
4836-WNFNO,0
4837-PZTIC,3
4854-CIDCF,4
4860-YZGZM,0
4869-EPIUS,3
4873-ILOLJ,4
4883-QICIH,0
4884-TVUQF,3
4890-VMUAV,0
4893-GYUJU,0
4900-MSOMT,0
4905-JEFDW,0
4908-XAXAY,0
4910-AQFFX,0
4910-GMJOT,0
4911-BANWH,0
4919-IKATY,0
4925-LMHOK,5
4942-VZZOM,0
4945-RVMTE,0
4946-EDSEW,0
4950-BDEUX,0
4950-HKQTE,0
4951-UKAAQ,0
4955-VCWBI,1
4967-WPNCF,0
4971-PUYQO,1
4976-LNFVV,0
4980-URKXC,0
4981-FLTMF,4
4987-GQWPO,3
4989-LIXVT,0
4992-LTJNE,0
5002-GCQFH,0
5010-IPEAQ,5
5016-LIPDW,4
5018-GWURO,5
5018-LXQQG,0
5022-JNQEQ,0
5022-KVDQT,0
5025-GOOKI,0
5027-XWQHA,0
5028-GZLDO,1
5032-MIYKT,0
5032-USPKF,3
5035-BVCXS,0
5039-LZRQT,5
5043-TRZWM,4
5049-MUBWG,2
5056-FIMPT,3
5057-LCOUI,0
5061-PBXFW,0
5066-GFJMM,5
5071-FBJFS,1
5075-JSDKI,3
5090-EMGTC,0
5093-FEGLU,0
5108-ADXWO,0
5115-GZDEL,1
5125-CNDSP,0
5126-RCXYW,0
5136-GFPMB,0
5136-RGMZO,0
5138-WVKYJ,0
5144-PQCDZ,0
5150-ITWWB,0
5151-HQRDG,0
5173-ZXXXL,0
5175-AOBHI,0
5175-WLYXL,0
5183-SNMJQ,0
5197-LQXXH,0
5199-FPUSP,3
5201-FRKKS,0
5206-HPJKM,0
5233-AOZUF,0
5240-IJOQT,0
5248-KWLAR,0
5248-RPYWW,0
5260-UMPWX,0
5274-XHAKY,0
5276-KQWHG,0
5288-AHOUP,0
5299-RULOA,0
5299-SJCZT,0
5307-DZCVC,0
5307-UVGNB,0
5321-NTRKC,0
5329-KRDTM,0
5331-RGMTT,1
5338-YHWYT,3
5343-SGUBI,0
5346-BZCHP,0
5356-RHIPP,1
5376-PCKNB,4
5378-IKEEG,0
5382-SOYZL,0
5386-THSLQ,0
5393-RXQSZ,0
5394-SVGJV,5
5396-IZEPB,5
5399-ZIMKF,1
5419-CONWX,2
5424-RLQLC,0
5442-BXVND,0
5456-ITGIC,0
5472-CVMDX,3
5481-NTDOH,0
5482-PLVPE,0
5495-GPSRW,0
5498-IBWPI,0
5499-ECUTN,0
5504-WSIUR,0
5505-OVWQW,0
5515-IDEJJ,0
5524-KHNJP,0
5536-RTPWK,0
5542-DHSXL,0
5561-NWEVX,0
5562-YJQGT,0
5567-GZKQY,1
5569-IDSEY,0
5572-ZDXHY,4
5575-GNVDE,0
5597-GLBUC,0
5598-IKHQQ,0
5599-HVLTW,1
5619-PTMIK,0
5651-YLPRD,0
5655-JSMZM,0
5656-MJEFC,4
5663-QBGIS,0
5666-CYCYZ,3
5676-CFLYY,0
5686-CMAWK,0
5698-BQJOH,0
5699-BNCAS,0
5702-SKUOB,3
5707-ORNDZ,1
5726-CVNYA,0
5740-YHGTW,0
5747-PMBSQ,0
5760-WRAHC,0
5766-XQXMQ,0
5780-INQIK,0
5781-RFZRP,0
5787-KXGIY,0
5791-KAJFD,0
5793-YOLJN,3
5803-NQJZO,1
5815-HGGHV,0
5816-QVHRX,0
5816-SCGFC,0
5825-XJOCM,4
5832-TRLPB,0
5834-ASPWA,0
5868-YTYKS,0
5868-YWPDW,0
5895-QSXOD,5
5896-NPFWW,0
5899-OUVKV,0
5909-ECHUI,1
5914-DVBWJ,0
5918-VUKWP,0
5923-GXUOC,0
5956-YHHRX,0
5960-WPXQM,5
5961-VUSRV,0
5968-HYJRZ,1
5968-VXZLG,0
5976-JCJRH,0
5980-BDHPY,0
5981-ZVXOT,0
5982-FPVQN,1
5989-AXPUC,0
5989-OMNJE,0
5995-LFTLE,3
5995-OIGLP,0
5995-WWKKG,0
5996-EBTKM,3
5996-NRVXR,1
6007-TCTST,1
6023-YEBUP,0
6034-YMTOB,0
6040-CGACY,1
6047-SUHPR,0
6051-PTVNS,1
6072-NUQCB,0
6080-TCMYC,3
6100-FJZDG,0
6103-QCKFX,0
6112-KTHFQ,0
6120-RJKLU,0
6121-TNHBO,0
6122-EFVKN,0
6122-LJADA,3
6134-KWTBV,0
6137-NICCO,3
6143-JQKEA,5
6145-NNPNO,0
6166-YIPFO,1
6168-YBYNP,0
6169-PGNCD,0
6177-PEVRA,4
6180-YBIQI,0
6181-AXXYF,0
6198-RTPMF,1
6198-ZFIOJ,1
6202-DYYFX,1
6203-HBZPA,0
6215-NQCPY,1
6242-MBHPK,1
6243-OZGFH,0
6252-DFGTK,0
6258-NGCNG,0
6261-LHRTG,0
6261-RCVNS,0
6265-SXWBU,0
6270-OMFIW,0
6281-FKEWS,0
6297-NOOPG,0
6319-IEJWJ,0
6319-QSUSR,0
6331-EWIEB,0
6339-DKLMK,1
6339-YPSAH,0
6348-SNFUS,1
6350-XFYGW,0
6357-JJPQT,4
6360-SVNWV,0
6374-NTQLP,0
6377-KSLXC,0
6388-TABGU,0
6402-ZFPPI,0
6408-WHTEF,0
6416-JNVRK,0
6416-YJTTB,0
6429-SHBCB,0
6439-GTPCA,0
6447-GORXK,0
6457-USBER,1
6458-CYIDZ,0
6479-VDGRK,0
6481-LXPWL,0
6481-OGDOO,3
6484-LATFU,0
6485-QXWWE,0
6500-JVEGC,1
6510-UPNKS,0
6516-NKQBO,0
6521-YYTYI,0
6537-OTKMY,0
6559-ILWKJ,0
6567-HOOPW,4
6575-SUVOI,1
6578-KRMAW,0
6582-PLFUU,3
6583-SZVGP,1
6595-COKXZ,4
6608-QQLVK,1
6620-JDYNW,5
6630-UJZMY,0
6641-XRPSU,1
6653-CBBOM,0
6670-MFRPK,0
6680-NENYN,0
6681-ZSEXG,0
6689-KXGBO,0
6689-VRRTK,0
6692-UDPJC,0
6693-FRIRW,1
6698-OXETB,0
6701-YVNQG,0
6723-CEGQI,0
6728-WYQBC,1
6729-FZWSY,0
6734-PSBAW,2
6736-DHUQI,4
6741-EGCBI,0
6745-JEFZB,2
6754-LZUKA,1
6762-QVYJO,0
6770-XUAGN,1
6777-TGHTM,0
6778-EICRF,0
6786-OBWQR,0
6794-HKIAJ,0
6814-ZPWFQ,0
6818-WOBHJ,0
6821-BUXUX,0
6844-DZKRF,0
6849-OYAMU,0
6854-EXGSF,0
6869-FGJJC,0
6870-ECSHE,0
6872-HXFNF,0
6888-SBYAI,0
6890-PFRQX,0
6898-MDLZW,1
6898-RBTLU,1
6900-RBKER,0
6905-NIQIN,0
6907-CQGPN,0
6917-IAYHD,0
6918-UMQCG,0
6919-ELBGL,0
6923-AQONU,0
6923-JHPMP,0
6925-BAYGL,0
6927-WTFIV,1
6933-VLYFX,3
6956-SMUCM,1
6963-EZQEE,4
6969-MVBAI,0
6980-IMXXE,0
6987-XQSJT,0
6993-OHLXR,0
6999-CHVCF,3
7008-LZVOZ,0
7009-LGECI,0
7010-BRBUU,0
7016-NVRIC,0
7017-VFHAY,0
7018-FPXHH,0
7020-OZKXZ,1
7033-CLAMM,3
7036-TYDEC,0
7037-MTYVW,1
7041-TXQJH,0
7054-DMVAS,5
7054-ENNGU,0
7055-JCGNI,0
7056-IMHCC,0
7067-KSAZT,4
7083-YNSKY,0
7089-RKVSZ,0
7096-ZNBZI,5
7102-JJVTX,0
7103-ZGVNT,0
7120-RFMVS,0
7123-WQUHX,0
7124-UGSUR,5
7128-GGCNO,0
7130-YXBRO,0
7133-VBDCG,0
7134-HBPBS,0
7137-NAXML,0
7142-HVGBG,3
7156-MHUGY,0
7159-NOKYQ,0
7176-WIONM,3
7176-WRTNX,0
7180-PISOG,1
7182-OVLBJ,0
7205-BAIAD,0
7206-PQBBZ,0
7216-EWTRS,0
7225-IILWY,0
7228-OMTPN,0
7228-PAQPD,0
7240-FQLHE,1
7245-NIIWQ,4
7252-NTGSS,0
7277-KAMWT,0
7291-CDTMJ,0
7297-DVYGA,3
7302-ZHMHP,0
7315-WYOAW,0
7319-ZNRTR,1
7338-ERIVA,0
7343-EOBEU,2
7349-ALMUX,0
7351-KYHQH,0
7356-IWLFW,3
7379-POKDZ,0
7395-XWZOY,0
7408-OFWXJ,0
7426-GSWPO,5
7427-AUFPY,0
7445-WMRBW,1
7452-FOLON,1
7460-ITWWP,0
7469-LKBCI,1
7471-WNSUF,0
7488-MXJIV,3
7492-TAFJD,0
7511-YMXVQ,0
7544-ZVIKX,0
7547-EKNFS,0
7558-IMLMT,1
7562-UXTPG,0
7567-ECMCM,0
7593-JNWRU,1
7601-GNDYK,0
7603-USHJS,4
7605-BDWDC,1
7610-TVOPG,0
7622-FWGEW,0
7622-NXQZR,0
7629-WFGLW,0
7629-WIXZF,0
7636-XUHWW,1
7639-LIAYI,0
7649-PHJVR,1
7670-ZBPOQ,0
7694-VLBWQ,1
7711-YIJWC,0
7716-YTYHG,2
7718-RXDGG,0
7730-CLDSV,0
7734-DBOAI,0
7740-BTPUX,0
7746-AWNQW,0
7748-UMTRK,5
7752-XUSCI,0
7760-OYPDY,1
7765-LWVVH,0
7779-LGOVN,1
7781-EWARA,0
7781-HVGMK,0
7789-HKSBS,0
7794-JASDG,0
7795-CFOCW,0
7798-JVXYM,0
7799-LGRDP,0
7803-XOCCZ,0
7808-DVWEP,0
7824-PANSQ,0
7826-VVKWT,0
7845-URHJN,0
7850-THJMU,0
7853-OETYL,1
7853-WNZSY,1
7854-EDSSA,0
7855-DIWPO,0
7858-GTZSP,0
7860-UXCRM,0
7868-TMWMZ,0
7872-RDDLZ,0
7898-PDWQE,3
7901-TBKJX,0
7938-OUHIO,4
7943-RQCHR,0
7952-OBOYL,0
7963-GQRMY,0
7975-JMZNT,0
7982-VCELR,3
7993-PYKOF,1
7994-XIRTR,4
7998-WNZEM,1
8000-REIQB,0
8008-HAWED,0
8017-LXHFA,0
8019-ENHXU,0
8020-BWHYL,3
8049-WJCLQ,0
8050-DVOJX,0
8051-HJRLT,5
8067-NIOYM,0
8082-GHXOP,0
8087-LGYHQ,0
8106-GWQOK,0
8107-KNCIM,5
8129-GMVGI,0
8143-ETQTI,0
8148-BPLZQ,0
8155-IBNHG,0
8166-ORCHU,0
8178-EYZUO,3
8185-UPYBR,0
8191-XWSZG,0
8197-BFWVU,0
8198-RKSZG,0
8204-YJCLA,0
8207-DMRVL,1
8207-VVMYB,0
8219-VYBVI,0
8224-DWCKX,0
8229-BUJHX,0
8231-BSWXX,0
8232-UTFOZ,0
8237-ULIXL,0
8242-PDSGJ,5
8245-UMPYT,4
8249-THVEC,0
8250-ZNGGW,0
8258-GSTJK,5
8259-DZLIZ,0
8260-NGFNY,0
8262-COGGB,0
8263-JQAIK,0
8263-OKETD,0
8272-ONJLV,0
8276-MQBYC,3
8280-MQRQN,0
8285-ABVLB,0
8292-TYSPY,0
8309-IEYJD,3
8309-PPCED,0
8314-DPQHL,0
8314-HTWVE,0
8327-LZKAS,0
8327-WKMIE,3
8329-UTMVM,3
8344-WFMFH,0
8345-MVDYC,0
8378-LKJAF,0
8383-SGHJU,0
8398-TBIYD,0
8401-EMUWF,0
8404-FYDIB,4
8404-GFGCZ,0
8404-VIOMB,1
8406-LNMHF,0
8434-PNQZX,0
8443-WVPSS,1
8480-PPONV,1
8519-IMDHU,1
8519-QJGJD,0
8544-GOQSH,0
8548-AWOFC,0
8552-OBVRU,0
8563-OYMQY,1
8565-HBFNN,0
8571-ZCMCX,1
8582-KRHPJ,0
8592-PLTMQ,0
8626-PTQGE,5
8640-SDGKB,1
8642-GVWRF,5
8644-XYTSV,0
8652-YHIYU,0
8661-BOYNW,1
8665-UTDHZ,0
8670-MEFCP,0
8672-OAUPW,0
8680-CGLTP,3
8707-RMEZH,3
8714-CTZJW,0
8735-NBLWT,0
8739-WWKDU,0
8739-XNIKG,0
8745-PVESG,0
8746-OQQRW,0
8757-TFHHJ,0
8775-CEBBJ,0
8775-ERLNB,0
8777-MBMTS,0
8778-LMWTJ,3
8806-EAGWC,0
8847-GEOOQ,0
8849-AYPTR,0
8849-PRIQJ,0
8854-CCVSQ,0
8859-AXJZP,0
8859-YSTWS,5
8868-WOZGU,0
8869-LIHMK,5
8873-TMKGR,0
8874-EJNSR,0
8879-XUAHX,0
8884-ADFVN,0
8884-MRNSU,0
8898-KASCD,0
8901-HJXTF,0
8902-ZEOVF,0
8903-WMRNW,0
8908-NMQTX,0
8909-BOLNL,0
8922-LIEGH,2
8945-GRKHX,0
8949-JTMAY,0
8966-KZXXA,2
8984-HPEMB,0
8985-OOPOS,0
8999-BOHSE,2
9018-PCIOK,0
9025-AOMKI,3
9025-ZRPVR,4
9028-LIHRP,0
9029-FEGVJ,0
9033-EOXWV,1
9039-RBEEE,0
9046-DQMTP,4
9052-DHNKM,0
9066-QRSDU,0
9067-SQTNS,0
9067-YGSCA,0
