Customer ID,Churn Category
4816-LXZYW,1
4816-OKWNX,1
4832-VRBMR,1
4912-PIGUY,1
4922-CVPDX,1
4923-ADWXJ,1
4927-WWOOZ,1
4957-TREIR,1
4958-GZWIY,1
5016-IBERQ,1
5018-HEKFO,1
5084-OOVCJ,1
5117-IFGPS,1
5130-IEKQT,1
5148-ORICT,1
5149-TGWDZ,1
5176-OLSKT,1
5186-PEIZU,1
5197-PYEPU,1
5198-EFNBM,1
5214-NLTIT,1
5233-GEEAX,1
5236-PERKL,1
5244-IRFIH,1
5248-YGIJN,1
5271-DBYSJ,1
5275-PMFUT,1
5281-BUZGT,1
5286-YHCVC,1
5312-TSZVC,1
5351-QESIO,1
5404-GGUKR,1
5414-OFQCB,1
5468-BPMMO,1
5473-KHBPS,1
5553-AOINX,1
5614-DNZCE,1
5622-UEJFI,1
5647-URDKA,1
5649-VUKMC,1
5650-YLIBA,1
5668-MEISB,1
5681-LLOEI,1
5687-DKDTV,1
5693-PIPCS,1
5774-QPLTF,1
5795-KTGUD,1
5849-ASHZJ,1
5882-CMAZQ,1
5889-JTMUL,1
5914-GXMDA,1
5915-ANOEI,1
5966-EMAZU,1
5980-NOPLP,1
6048-QBXKL,1
6060-QBMGV,1
6064-PUPMC,1
6124-ACRHJ,1
6131-JLWZM,1
6137-MFAJN,1
6147-CBCRA,1
6158-DWPZT,1
6178-KFNHS,1
6188-UXBBR,1
6202-JVYEU,1
6204-IEUXJ,1
6214-EDAKZ,1
6223-DHJGV,1
6229-UOLQL,1
6230-BSUXY,1
6235-VDHOM,1
6248-TKCQV,1
6275-YDUVO,1
6308-CQRBU,1
6345-FZOQH,1
6349-JDHQP,1
6358-LYNGM,1
6384-VMJHP,1
6400-BWQKW,1
6475-VHUIZ,1
6481-ESCNL,1
6563-VNPMN,1
6583-QGCSI,1
6585-WCEWR,1
6598-RFFVI,1
6599-SFQVE,1
6603-YRDCJ,1
6609-MXJHJ,1
6635-CPNUN,1
6645-MXQJT,1
6674-KVJHG,1
6682-QJDGB,1
6711-VTNRE,1
6718-BDGHG,1
6726-WEXXK,1
6734-CKRSM,1
6754-WKSHP,1
6769-DYBQN,1
6789-HJBWG,1
6859-QNXIQ,1
6878-GGDWG,1
6894-LFHLY,1
6897-UUBNU,1
6901-GOGZG,1
6928-ONTRW,1
6952-OMNWB,1
6953-PBDIN,1
6967-QIQRV,1
6968-MHOMU,1
6972-SNKKW,1
6979-TNDEU,1
6997-UVGOX,1
7030-NJVDP,1
7096-UCLNH,1
7126-RBHSD,1
7134-MJPDY,1
7181-OQCUT,1
7184-LRUUR,1
7196-LIWRH,1
7203-OYKCT,1
7217-JYHOQ,1
7219-TLZHO,1
7248-VZQLC,1
7250-EQKIY,1
7266-GSSJX,1
7268-IGMFD,1
7272-QDCKA,1
7278-CKDNC,1
7284-BUYEC,1
7318-EIVKO,1
7359-SSBJK,1
7359-WWYJV,1
7377-DMMRI,1
7394-LWLYN,1
7398-LXGYX,1
7446-KQISO,1
7566-DSRLQ,1
7572-KPVKK,1
7576-ASEJU,1
7594-LZNWR,1
7596-IIWYC,1
7596-LDUXP,1
7599-NTMDP,1
7608-RGIRO,1
7609-YBPXG,1
7632-MNYOY,1
7660-HDPJV,1
7665-TOALD,1
7668-XCFYV,1
7711-GQBZC,1
7721-JXEAW,1
7787-BNTZM,1
7797-EJMDP,1
7801-CEDNV,1
7801-KICAO,1
7816-VGHTO,1
7825-GKXMW,1
7833-PKIHD,1
7852-LECYP,1
7883-ROJOC,1
7908-QCBCA,1
7912-SYRQT,1
7916-VCCPB,1
7928-VJYAB,1
7929-DMBCV,1
7966-YOTQW,1
7993-NQLJE,1
7994-UYIVZ,1
8008-OTEZX,1
8016-ZMGMO,1
8044-BGWPI,1
8076-FEZKJ,1
8098-LLAZX,1
8132-YPVBX,1
8183-ONMXC,1
8205-VSLRB,1
8212-DJRCH,1
8241-JUIQO,1
8263-QMNTJ,1
8270-RKSAP,1
8313-KTIHG,1
8317-BVKSO,1
8337-UPOAQ,1
8357-EQXFO,1
8361-LBRDI,1
8375-KVTHK,1
8388-FYNPZ,1
8404-VLQFB,1
8445-DNBAE,1
8473-VUVJN,1
8499-BRXTD,1
8514-VZHEB,1
8559-WNQZS,1
8573-JGCZW,1
8591-TKMZH,1
8608-OZTLB,1
8626-XHBIE,1
8637-XJIVR,1
8645-KWHJO,1
8663-UPDGF,1
8695-WDYEA,1
8709-KRDVL,1
8725-JEDFD,1
8755-OGKNA,1
8769-KKTPH,1
8782-LKFPK,1
8807-ARQET,1
8808-ELEHO,1
8819-IMISP,1
8865-TNMNX,1
8883-GRDWQ,1
8915-NNTRC,1
9050-QLROH,1
9063-ZGTUY,1
9076-AXYIK,1
9079-LWTFD,1
9102-IAYHT,1
9102-OXKFY,1
9115-YQHGA,1
9127-FHJBZ,1
9133-AYJZG,1
9134-WYRVP,1
9167-APMXZ,1
9231-ZJYAM,1
9351-LZYGF,1
9360-OMDZZ,1
9372-TXXPS,1
9402-ORRAH,1
9430-FRQOC,1
9441-QHEVC,1
9453-PATOS,1
9512-PHSMG,1
9540-JYROE,1
9554-DFKIC,1
9586-JGQKH,1
9617-INGJY,1
9625-QNLUX,1
9626-VFRGG,1
9629-NHXFW,1
9631-XEYKE,1
9643-YBLUR,1
9667-TKTVZ,1
9693-XMUOB,1
9696-RMYBA,1
9710-NJERN,1
9715-SBVSU,1
9752-ZNQUT,1
9764-REAFF,1
9801-NOSHQ,1
9820-RMCQV,1
9839-ETQOE,1
9895-VFOXH,1
9927-DSWDF,1
9947-OTFQU,1
9948-YPTDG,1
0019-GFNTW,2
0023-HGHWL,2
0104-PPXDV,2
0129-QMPDR,2
0186-CAERR,2
0278-YXOOG,2
0354-VXMJC,2
0402-CQAJN,2
0531-ZZJWQ,2
0567-GGCAC,2
0635-WKOLD,2
0680-DFNNY,2
0730-BGQGF,2
0750-EBAIU,2
0853-TWRVK,2
0932-YIXYU,2
0958-YHXGP,2
0970-ETWGE,2
0979-MOZQI,2
1036-GUDCL,2
1047-NNCBF,2
1053-MXTTK,2
1093-YSWCA,2
1112-CUNAO,2
1159-WFSGR,2
1171-TYKUR,2
1229-RCALF,2
1231-YNDEK,2
1245-HARPS,2
1397-XKKWR,2
1422-DGUBX,2
1625-JAIIY,2
1628-BIZYP,2
1629-DQQVB,2
1658-XUHBX,2
1676-MQAOA,2
1723-HKXJQ,2
1734-ZMNTZ,2
1752-OZXFY,2
1763-KUAAW,2
1764-VUUMT,2
1814-WFGVS,2
1898-JSNDC,2
1904-WAJAA,2
1952-DVVSW,2
2024-BASKD,2
2072-ZVJJX,2
2108-XWMPY,2
2115-BFTIW,2
2120-SMPEX,2
2143-LJULT,2
2165-VOEGB,2
2189-UXTKY,2
2284-VFLKH,2
2302-OUZXB,2
2359-KMGLI,2
2386-OWURY,2
2439-QKJUL,2
2499-AJYUA,2
2692-AQCPF,2
2946-KIQSP,2
2959-FENLU,2
2982-IHMFT,2
3113-IWHLC,2
3243-ZHOHY,2
3276-HDUEG,2
3441-CGZJH,2
3452-ABWRL,2
3482-ABPKK,2
3565-UNOCC,2
3580-GICBM,2
3703-TTEPD,2
3733-ZEECP,2
3831-YCPUO,2
4403-BWPAY,2
4430-UZIPO,2
4468-YDOVK,2
4614-NUVZD,2
4671-VJLCL,2
4747-LCAQL,2
4957-TIALW,2
5014-WUQMG,2
5062-CJJKH,2
5124-EOGYE,2
5136-KCKGI,2
5158-RIVOP,2
5168-MSWXT,2
5202-IVJNU,2
5208-FVQKB,2
5229-DTFYB,2
5240-CAOYT,2
5356-KZCKT,2
5384-ZTTWP,2
5397-TUPSH,2
5419-KLXBN,2
5480-XTFFL,2
5552-ZNFSJ,2
5789-LDFXO,2
5797-APWZC,2
5808-TOTXO,2
5832-EXGTT,2
5863-OOKCL,2
5884-FBCTL,2
5914-XRFQB,2
5939-SXWHM,2
5973-EJGDP,2
5998-DZLYR,2
6050-FFXES,2
6173-GOLSU,2
6195-MELTI,2
6234-PFPXL,2
6295-OSINB,2
6345-ULYRW,2
6380-ARCEH,2
6432-TWQLB,2
6437-UDQJM,2
6502-KUGLL,2
6549-BTYPG,2
6582-OIVSP,2
6584-VQMYT,2
6648-INWPS,2
6652-YFFJO,2
6686-YPGHK,2
6734-JDTTV,2
6741-QRLUP,2
6791-YBNAK,2
6851-WEFYX,2
6986-IXNDM,2
6993-YGFJV,2
6996-KNSML,2
7110-BDTWG,2
7249-WBIYX,2
7269-JISCY,2
7310-EGVHZ,2
7363-QTBIW,2
7395-IGJOS,2
7480-QNVZJ,2
7508-MYBOG,2
7590-VHVEG,2
7644-OMVMY,2
7722-VJRQD,2
7776-QWNFX,2
7777-UNYHB,2
7861-UVUFT,2
7878-RTCZG,2
7879-CGSFV,2
7881-INRLC,2
7921-BEPCI,2
8015-IHCGW,2
8017-UVSZU,2
8024-XNAFQ,2
8040-MNRTF,2
8098-TDCBU,2
8402-EIVQS,2
8450-JOVAH,2
8496-EJAUI,2
8564-LDKFL,2
8612-GXIDD,2
8720-RQSBJ,2
8818-XYFCQ,2
8992-CEUEN,2
8996-ZROXE,2
8999-EXMNO,2
9058-HRZSV,2
9090-SGQXL,2
9103-CXVOK,2
9108-EJFJP,2
9227-LUNBG,2
9237-HQITU,2
9278-VZKCD,2
9479-HYNYL,2
9489-JMTTN,2
9609-BENEA,2
9725-SCPZG,2
9732-OUYRN,2
9795-VOWON,2
9907-SWKKF,2
0040-HALCW,3
0112-QAWRZ,3
0136-IFMYD,3
0215-BQKGS,3
0233-FTHAV,3
0282-NVSJS,3
0380-ZCSBI,3
0407-BDJKB,3
0422-UXFAP,3
0480-BIXDE,3
0506-LVNGN,3
0612-RTZZA,3
0637-KVDLV,3
0661-KBKPA,3
0679-TDGAK,3
0722-SVSFK,3
0732-OCQOC,3
0742-MOABM,3
0743-HRVFF,3
0749-IRGQE,3
0816-TSPHQ,3
0840-DCNZE,3
0909-SELIE,3
0975-VOOVL,3
1042-HFUCW,3
1047-RNXZV,3
1090-ESELR,3
1125-SNVCK,3
1133-KXCGE,3
1217-VASWC,3
1264-BYWMS,3
1354-YZFNB,3
1544-JJMYL,3
1563-IWQEX,3
1618-CFHME,3
1641-BYBTK,3
1699-TLDLZ,3
1725-MIMXW,3
1845-CSBRZ,3
1891-QRQSA,3
1897-RCFUM,3
1950-KSVVJ,3
2002-MZHWP,3
2075-PUEPR,3
2080-SRCDE,3
2181-UAESM,3
2208-NQBCT,3
2307-FYNNL,3
2455-USLMV,3
2495-TTHBQ,3
2501-XWWTZ,3
2607-DHDAK,3
2612-PHGOX,3
2696-ECXKC,3
2696-NARTR,3
2712-SYWAY,3
2761-XECQW,3
2830-LEWOA,3
2868-SNELZ,3
2957-JIRMN,3
3001-CBHLQ,3
3012-VFFMN,3
3027-ZTDHO,3
3099-OONVS,3
3126-WQMGH,3
3143-ILDAL,3
3162-ZJZFU,3
3164-YAXFY,3
3200-MNQTF,3
3269-ATYWD,3
3307-TLCUD,3
3372-KWFBM,3
3523-BRGUW,3
3645-DEYGF,3
3689-MOZGR,3
3721-CNZHX,3
3727-JEZTU,3
3736-BLEPA,3
3737-GCSPV,3
3744-ZRRDZ,3
3768-NLUBH,3
3793-MMFUH,3
3841-NFECX,3
3842-IYKUE,3
3920-HIHMQ,3
3987-KQDDU,3
4012-YCFAI,3
4012-ZTHBR,3
4090-KPJIP,3
4146-SVFUD,3
4189-NAKJS,3
4282-YMKNA,3
4291-YZODP,3
4342-HENTK,3
4355-CVPVS,3
4423-JWZJN,3
4578-PHJYZ,3
4636-TVXVG,3
4694-PHWFW,3
4821-WQOYN,3
4877-TSOFF,3
4948-WBBKL,3
4999-IEZLT,3
5055-BRMNE,3
5076-YVXCM,3
5154-VEKBL,3
5160-UXJED,3
5176-LMJXE,3
5186-SAMNZ,3
5295-PCJOO,3
5318-YKDPV,3
5429-LWCMV,3
5442-PPTJY,3
5501-TVMGM,3
5514-YQENT,3
5527-ACHSO,3
5644-PDMZC,3
5647-FXOTP,3
5701-ZIKJE,3
5756-OZRIO,3
5778-BVOFB,3
5843-TTHGI,3
5872-OEQNH,3
5998-VVEJY,3
6077-BDPXA,3
6108-OQZDQ,3
6119-SPUDB,3
6128-AQBMT,3
6142-VSJQO,3
6199-IWKGC,3
6211-WWLTF,3
6317-YPKDH,3
6413-XKKPU,3
6557-BZXLQ,3
6616-AALSR,3
6650-VJONK,3
6661-EIPZC,3
6773-LQTVT,3
6797-UCJHZ,3
6810-VCAEX,3
6861-XWTWQ,3
6862-CQUMB,3
6937-GCDGQ,3
6993-YCOBK,3
7047-FWEYA,3
7088-FBAWU,3
7162-WPHPM,3
7241-AJHFS,3
7246-ZGQDF,3
7321-ZNSLA,3
7354-OIJLX,3
7356-AYNJP,3
7394-FKDNK,3
7398-SKNQZ,3
7439-DKZTW,3
7470-DYNOE,3
7541-YLXCL,3
7554-NEWDD,3
7579-KKLOE,3
7619-ODSGN,3
7682-AZNDK,3
7750-EYXWZ,3
7771-CFQRQ,3
7802-EFKNY,3
7890-VYYWG,3
7969-FFOWG,3
8043-PNYSD,3
8104-OSKWT,3
8221-HVAYI,3
8267-KFGYD,3
8313-AFGBW,3
8410-BGQXN,3
8496-DMZUK,3
8646-JCOMS,3
8660-BUETV,3
8739-QOTTN,3
8779-QRDMV,3
8780-IXSTS,3
8782-NUUOL,3
8807-OPMBM,3
8910-LEDAG,3
8958-JPTRR,3
8963-JLGJT,3
9052-VKDUW,3
9122-UMROB,3
9150-KPBJQ,3
9170-GYZJC,3
9347-AERRL,3
9357-UJRUN,3
9412-GHEEC,3
9603-OAIHC,3
9614-RMGHA,3
9633-DENPU,3
9753-OYLBX,3
9780-FKVVF,3
9786-YWNHU,3
9803-FTJCG,3
9821-POOTN,3
9824-QCJPK,3
9919-KNPOO,3
9972-VAFJJ,3
0021-IKXGC,4
0023-UYUPN,4
0083-PIVIK,4
0214-JHPFW,4
0228-MAUWC,4
0268-QKIWO,4
0310-SUCIN,4
0330-IVZHA,4
0488-GSLFR,4
0582-AVCLN,4
0657-DOGUM,4
0674-GCDXG,4
0708-LGSMF,4
0742-NXBGR,4
0754-EEBDC,4
0952-KMEEH,4
1016-DJTSV,4
1087-GRUYI,4
1240-HCBOH,4
1400-MMYXY,4
1447-PJGGA,4
1699-HPSBG,4
2007-QVGAW,4
2257-BOVXD,4
2330-PQGDQ,4
2400-XIWIO,4
2408-WITXK,4
2516-XSJKX,4
2674-MLXMN,4
2777-PHDEI,4
2916-BQZLN,4
3006-XIMLN,4
3055-MJDSB,4
3068-OMWZA,4
3174-AKMAS,4
3181-MIZBN,4
3199-XGZCY,4
3208-YPIOE,4
3211-ILJTT,4
3457-PQBYH,4
3545-CNWRG,4
3612-YVGSJ,4
3675-EQOZA,4
3729-OWRVL,4
3779-OSWCF,4
3810-PJUHR,4
3865-QBWSJ,4
3933-DQPWX,4
3976-NLDEZ,4
3977-QCRSL,4
4138-NAXED,4
4154-AQUGT,4
4193-IBKSW,4
4378-BZYFP,4
4592-IWTJI,4
4657-FWVFY,4
4702-HDRKD,4
4759-PXTAN,4
4822-LPTYJ,4
4979-HPRFL,4
5172-MIGPM,4
5174-ITUMV,4
5256-SKJGO,4
5261-QSHQM,4
5325-UWTWJ,4
5539-HIVAK,4
5570-PTWEH,4
5583-EJXRD,4
5590-ZSKRV,4
5701-SVCWR,4
5792-JALQC,4
5839-SUYVZ,4
5887-IKKYO,4
6086-ESGRL,4
6101-IMRMM,4
6166-ILMNY,4
6176-YJWAS,4
6231-WFGFH,4
6242-FEGFD,4
6284-KMNUF,4
6286-ZHAOK,4
6365-HITVU,4
6579-JPICP,4
6873-UDNLD,4
7047-YXDMZ,4
7101-HRBLJ,4
7156-MXBJE,4
7326-RIGQZ,4
7351-MHQVU,4
7375-WMVMT,4
7442-YGZFK,4
7483-IQWIB,4
7530-HDYDS,4
7549-MYGPK,4
7614-QVWQL,4
7673-LPRNY,4
7691-KGKGP,4
7813-TKCVO,4
7854-FOKSF,4
7909-FIOIY,4
7945-PRBVF,4
7989-CHGTL,4
8033-ATFAS,4
8039-ACLPL,4
8165-ZJRNM,4
8199-ZLLSA,4
8200-KLNYW,4
8242-SOQUO,4
8295-FHIVV,4
8350-NYMVI,4
8402-OOOHJ,4
8421-WZOOW,4
8457-XIGKN,4
8595-SIZNC,4
8631-WUXGY,4
8651-ENBZX,4
8884-FEEWR,4
8961-QDZZJ,4
9101-BWFSS,4
9143-CANJF,4
9475-NNDGC,4
9773-PEQBZ,4
9867-XOBQA,4
9945-PSVIP,4
0094-OIFMO,5
0174-QRVVY,5
0259-GBZSH,5
0363-SVHYR,5
0396-UKGAI,5
0480-KYJVA,5
0516-VRYBW,5
0611-DFXKO,5
0621-CXBKL,5
0641-EVBOJ,5
0795-GMVQO,5
0831-JNISG,5
1023-BQXZE,5
1073-XXCZD,5
1116-DXXDF,5
1135-LMECX,5
1208-NBVFH,5
1269-FOYWN,5
1282-IHQAC,5
1307-TVUFB,5
1568-LJSZU,5
1680-VDCWW,5
1689-MRZQR,5
1790-NESIO,5
2096-XOTMO,5
2135-DQWAQ,5
2164-SOQXL,5
2194-IIQOF,5
2321-OMBXY,5
2418-TPEUN,5
2460-FPSYH,5
2599-CIPQE,5
2640-PMGFL,5
2826-UWHIS,5
2868-MZAGQ,5
2911-UREFD,5
3011-WQKSZ,5
3070-BDOQC,5
3125-RAHBV,5
3134-DSHVC,5
3144-AUDBS,5
3190-ITQXP,5
3258-ZKPAI,5
3334-CTHOL,5
3458-IDMFK,5
3635-QQRQD,5
3714-JTVOV,5
3748-FVMZZ,5
3982-JGSFD,5
4003-FUSHP,5
4124-MMETB,5
4199-QHJNM,5
4397-FRLTA,5
4430-YHXGG,5
4431-EDMIQ,5
4530-NDRKU,5
4702-IOQDC,5
4727-MCYZG,5
4750-ZRXIU,5
4785-FCIFB,5
4829-ZLJTK,5
4993-JCRGJ,5
5044-LRQAQ,5
5133-POWUA,5
5480-TBGPH,5
5656-JAMLX,5
5669-SRAIP,5
5921-NGYRH,5
5935-FCCNB,5
6156-UZDLF,5
6240-EURKS,5
6353-BRMMA,5
6522-OIQSX,5
6655-LHBYW,5
6728-VOIFY,5
6922-NCEDI,5
6976-BWGLQ,5
7021-XSNYE,5
7207-RMRDB,5
7235-NXZCP,5
7270-BDIOA,5
7279-BUYWN,5
7521-AFHAB,5
7579-OOPEC,5
7743-EXURX,5
7881-EVUAD,5
7941-RCJOW,5
8073-IJDCM,5
8348-JLBUG,5
8380-MQINP,5
8414-MYSHR,5
8417-GSODA,5
8468-FZTOE,5
8513-OLYGY,5
8593-WHYHV,5
8648-PFRMP,5
8659-IOOPU,5
8821-KVZKQ,5
8883-ANODQ,5
8947-YRTDV,5
8980-WQFWL,5
8999-XXGNS,5
9026-RNUJS,5
9054-FOWNV,5
9092-GDZKO,5
9103-TCIHJ,5
9259-PACGQ,5
9313-QOLTZ,5
9359-JANWS,5
9411-TPQQV,5
9661-ACXBS,5
9661-MHUMO,5
9710-ZUSHQ,5
9746-YKGXB,5
9933-QRGTX,5
9950-MTGYX,5
