Customer ID,Churn Category
0754-EEBDC,4
0754-UKWQP,0
0756-MPZRL,0
0757-WCUUZ,0
0761-AETCS,0
0769-MURVM,0
0771-CHWSK,0
0771-WLCLA,1
0774-IFUVM,1
0774-RMNUW,1
0780-XNZFN,0
0784-GTUUK,0
0786-IVLAW,1
0787-LHDYT,0
0788-DXBFY,0
0794-YVSGE,0
0795-GMVQO,5
0795-LAFGP,0
0804-XBFBV,0
0807-ZABDG,0
0810-BDHAW,0
0812-WUPTB,0
0816-TSPHQ,3
0817-HSUSE,0
0818-OCPZO,0
0820-FNRNX,1
0822-GAVAP,1
0822-QGCXA,0
0823-HSCDJ,0
0824-VWDPO,0
0829-DDVLK,0
0829-XXPLX,0
0831-JNISG,5
0835-DUUIQ,0
0836-SEYLU,0
0839-JTCUD,0
0840-DCNZE,3
0840-DFEZH,0
0841-NULXI,0
0842-IWYCP,1
0843-WTBXE,0
0847-HGRML,0
0848-SOMKO,0
0853-NWIFK,0
0853-TWRVK,2
0854-UYHZD,0
0856-NAOES,0
0859-YGKFW,0
0862-PRCBS,0
0864-FVJNJ,0
0868-VJRDR,0
0869-PAPRP,0
0871-OPBXW,1
0872-NXJYS,0
0876-WDUUZ,0
0877-SDMBN,0
0887-HJGAR,0
0887-WBJVH,0
0895-LMRSF,0
0895-UADGO,0
0897-FEGMU,0
0898-XCGTF,0
0899-LIIBW,0
0899-WZRSD,0
0902-RFHOF,1
0902-XKXPN,0
0906-QVPMS,0
0907-HQNTS,0
0909-SDHNU,0
0909-SELIE,3
0913-XWSCN,0
0916-KNFAJ,0
0916-QOFDP,0
0923-PNFUB,0
0924-BJCRC,0
0927-LCSMG,0
0928-JMXNP,1
0932-YIXYU,2
0936-NQLJU,0
0939-EREMR,0
0943-ZQPXH,0
0945-TSONX,1
0947-IDHRQ,1
0947-MUGVO,0
0952-KMEEH,4
0956-ACVZC,0
0958-YHXGP,2
0959-WHOKV,1
0960-HUWBM,0
0963-ZBDRN,0
0968-GSIKN,0
0969-RGKCU,0
0970-ETWGE,2
0970-QXPXW,0
0971-QIFJK,0
0973-KYVNF,0
0975-VOOVL,3
0979-MOZQI,2
0979-PHULV,0
0980-PVMRC,0
0983-TATYJ,1
0988-JRWWP,0
0991-BRRFB,0
0993-OSGPT,0
0997-YTLNY,0
1000-AJSLD,0
1004-NOZNR,0
1009-IRMNA,0
1013-QCWAM,0
1016-DJTSV,4
1017-FBQMM,1
1020-JPQOW,0
1023-BQXZE,5
1024-GUALD,0
1024-KPRBB,0
1025-FALIX,0
1027-LKKQQ,0
1029-QFBEN,0
1036-GUDCL,2
1042-HFUCW,3
1043-YCUTE,0
1047-NNCBF,2
1047-RNXZV,3
1052-QJIBV,0
1053-MXTTK,2
1060-ENTOF,1
1062-LHZOD,0
1064-FBXNK,0
1069-QJOEE,0
1073-XXCZD,5
1074-AMIOH,0
1074-WVEVG,0
1077-HUUJM,0
1078-TDCRN,0
1084-MNSMJ,0
1084-UQCHV,0
1086-LXKFY,0
1087-GRUYI,4
1088-AUUZZ,1
1089-HDMKP,0
1089-XZWHH,0
1090-ESELR,3
1091-SOZGA,0
1092-WPIVQ,0
1093-YSWCA,2
1094-BKOSX,1
1096-ADRUX,0
1098-KFQEC,0
1098-TDVUQ,0
1100-DDVRV,0
1104-FEJAM,0
1104-TNLZA,0
1110-KYLGQ,0
1112-CUNAO,2
1116-DXXDF,5
1121-QSIVB,0
1122-JWTJW,0
1125-SNVCK,3
1131-ALZWV,0
1131-QQZEB,0
1131-SUEKT,0
1133-KXCGE,3
1135-HIORI,0
1135-LMECX,5
1136-XGEQU,0
1137-DGOWI,0
1139-WUOAH,0
1140-UKVZG,0
1142-WACZW,0
1143-NMNQJ,0
1154-HYWWO,1
1156-ZFYDO,0
1159-WFSGR,2
1162-ECVII,0
1163-ONYEY,0
1166-PQLGG,0
1169-SAOCL,0
1170-SASML,0
1171-TYKUR,2
1173-NOEYG,0
1173-XZPYF,0
1174-FGIFN,0
1183-CANVH,0
1187-WILMM,0
1193-RTSLK,0
1195-OIYEJ,0
1196-AMORA,0
1200-TUZHR,0
1205-WNWPJ,0
1206-EHBDD,0
1207-BLKSA,0
1208-NBVFH,5
1209-VFFOC,0
1213-NGCUN,0
1215-FIGMP,0
1216-BGTSP,0
1216-JWVUX,0
1217-VASWC,3
1218-VKFPE,0
1219-NNDDO,0
1222-LRYKO,0
1226-IENZN,0
1227-UDMZR,0
1228-ZLNBX,0
1229-RCALF,2
1231-YNDEK,2
1240-HCBOH,4
1241-EZFMJ,1
1241-FPMOF,0
1245-HARPS,2
1247-QBVSH,0
1251-KRREG,0
1257-SXUXQ,0
1261-FWTTE,0
1262-OPMFY,0
1264-BYWMS,3
1264-FUHCX,0
1265-BCFEO,0
1265-XTECC,0
1265-ZFOSD,0
1266-NZYUI,0
1268-ASBGA,0
1269-FOYWN,5
1272-ILHFG,0
1273-MTETI,0
1282-IHQAC,5
1285-OKIPP,0
1291-CUOCY,0
1297-VQDRP,0
1298-PHBTI,0
1299-AURJA,0
1302-UHBDD,0
1304-BCCFO,0
1304-SEGFY,0
1307-ATKGB,0
1307-TVUFB,5
1309-XGFSN,0
1310-QRITU,1
1319-YLZJG,0
1320-GVNHT,0
1320-HTRDR,0
1324-NLTJE,0
1325-USMEC,0
1329-VHWNP,0
1334-FJSVR,0
1334-PDUKM,1
1335-HQMKX,1
1335-MXCSE,1
1335-NTIUC,1
1336-EZFZY,0
1338-CECEE,0
1342-JPNKI,1
1347-KTTTA,0
1352-HNSAW,0
1352-VHKAJ,0
1354-YZFNB,3
1356-MKYSK,1
1357-BIJKI,0
1357-MVDOZ,0
1360-RCYRT,0
1360-XFJMR,1
1363-TXLSL,0
1370-GGAWX,1
1371-WEPDS,0
1373-ORVIZ,0
1374-DMZUI,0
1376-HHBDV,0
1384-RCUXW,0
1389-CXMLU,0
1389-WNUIB,0
1394-SUIUH,0
1395-WSWXR,0
1396-QWFBJ,0
1397-XKKWR,2
1399-OUPJN,0
1399-UBQIU,0
1400-MMYXY,4
1400-WIVLL,0
1402-PTHGN,1
1403-GYAFU,0
1406-PUQVY,0
1407-DIGZV,0
1415-YFWLT,0
1422-DGUBX,2
1428-IEDPR,0
1429-UYJSV,1
1431-AIDJQ,0
1432-FPAXX,0
1436-ZMJAN,0
1447-PJGGA,4
1448-CYWKC,0
1449-XQEMT,0
1452-KIOVK,0
1452-VOQCH,0
1453-RZFON,0
1455-ESIQH,0
1455-HFBXA,1
1456-TWCGB,0
1465-VINDH,0
1468-DEFNC,0
1470-PSXNM,0
1471-GIQKQ,0
1478-VPOAD,1
1485-YDHMM,0
1488-SYSFC,0
1492-KGETH,0
1493-AMTIE,0
1494-EJZDW,0
1498-NHTLT,0
1502-XFCVR,0
1506-YJTYT,0
1508-DFXCU,1
1513-XNPPH,0
1518-OMDIK,0
1522-VVDMG,0
1525-LNLOJ,0
1530-ZTDOZ,0
1534-OULXE,0
1536-HBSWP,0
1539-LNKHM,1
1541-ETJZO,0
1544-JJMYL,3
1545-ACTAS,0
1548-ARAGG,0
1548-FEHVL,0
1550-EENBN,0
1552-AAGRX,0
1552-CZCLL,0
1557-EMYVT,0
1561-BWHIN,1
1563-IWQEX,3
1564-HJUVY,0
1564-NTYXF,0
1567-DSCIC,0
1568-BEKZM,0
1568-LJSZU,5
1569-TTNYJ,0
1571-SAVHK,0
1573-LGXBA,0
1576-PFZIW,0
1580-BMCMR,0
1582-RAFML,0
1585-MQSSU,0
1587-FKLZB,0
1591-MQJTP,0
1591-NFNLQ,0
1596-OQSPS,0
1597-LHYNC,0
1599-EAHXY,1
1599-MMYRQ,0
1600-DILPE,0
1602-IJQQE,0
1608-GMEWB,0
1612-EOHDH,0
1614-JBEBI,0
1618-CFHME,3
1621-YNCJH,0
1622-HSHSF,0
1623-NLDOT,0
1625-JAIIY,2
1626-ERCMM,0
1628-BIZYP,2
1629-DQQVB,2
1635-HDGFT,0
1636-NTNCO,0
1640-PLFMP,0
1641-BYBTK,3
1642-HMARX,1
1644-IRKSF,1
1657-DYMBM,1
1658-BYGOY,0
1658-TJVOA,1
1658-XUHBX,2
1666-JXLKU,0
1666-JZPZT,0
1676-MQAOA,2
1678-FYZOW,0
1680-VDCWW,5
1682-VCOIO,0
1686-STUHN,0
1689-MRZQR,5
1689-YQBYY,0
1696-HXOWK,0
1697-NVVGY,1
1699-HPSBG,4
1699-TLDLZ,3
1699-UOTXU,0
1704-NRWYE,0
1705-GUHPV,0
1708-PBBOA,0
1709-EJDOX,0
1716-LSAMB,0
1722-LDZJS,0
1723-HKXJQ,2
1724-BQUHA,1
1724-IQWNM,0
1725-IQNIY,0
1725-MIMXW,3
1728-BQDMA,0
1730-ZMAME,0
1731-TVIUK,0
1732-FEKLD,0
1732-VHUBQ,0
1734-ZMNTZ,2
1735-XMJVH,0
1744-JHKYS,1
1746-TGTWV,1
1750-CSKKM,0
1751-NCDLI,0
1752-OZXFY,2
1754-GKYPY,0
1755-RMCXH,0
1757-TCATG,0
1760-CAZHT,0
1761-AEZZR,0
1763-KUAAW,2
1763-WQFUK,0
1764-VUUMT,2
1767-CJKBA,0
1768-HNVGJ,0
1769-GRUIK,0
1775-KWJKQ,0
1776-SPBWV,0
1784-BXEFA,0
1790-NESIO,5
1792-UXAFY,0
1794-HBQTJ,0
1794-SWWKL,0
1796-JANOW,0
1803-BGNBD,0
1809-DMJHQ,0
1810-BOHSY,0
1814-DKOLC,0
1814-WFGVS,2
1816-FLZDK,0
1818-ESQMW,0
1820-TQVEV,0
1821-BUCWY,0
1830-GGFNM,0
1832-PEUTS,0
1833-TCXKK,0
1833-VGRUM,0
1834-ABKHQ,0
1834-WULEG,0
1839-FBNFR,1
1839-UMACK,0
1840-BIUOG,0
1841-YSJGV,0
1843-TLSGD,0
1845-CSBRZ,3
1850-AKQEP,0
1852-QSWCD,0
1853-ARAAQ,0
1862-SKORY,1
1866-DIOQZ,1
1866-NXPSP,1
1866-RZZQS,0
1866-ZSLJM,0
1867-BDVFH,0
1867-TJHTS,0
1872-EBWSC,0
1891-FZYSA,0
1891-QRQSA,3
1895-QTKDO,0
1897-RCFUM,3
1898-JSNDC,2
1902-XBTFB,0
1904-WAJAA,2
1905-OEILC,0
1907-UBQFC,0
1910-FMXJM,1
1915-IOFGU,0
1915-OAKWD,0
1921-KYSAY,0
1925-GMVBW,0
1925-LFCZZ,0
1925-TIBLE,0
1927-QEWMY,0
1928-BXYIV,0
1930-BZLHI,0
1934-MKPXS,0
1934-SJVJK,0
1935-IMVBB,0
1936-CZAKF,0
1936-UAFEH,0
1941-HOSAM,0
1945-XISKS,0
1950-KSVVJ,3
1951-IEYXM,0
1952-DVVSW,2
1955-IBMMB,0
1956-YIFGE,0
1960-UOTYM,0
1963-SVUCV,0
1963-VAUKV,0
1964-SVLEA,0
1965-DDBWU,0
1970-KKFWL,1
1971-DTCZB,1
1976-AZZPJ,0
1977-STDKI,0
1982-FEBTD,0
1984-GPTEH,0
1985-MBRYP,0
1989-PRJHP,0
1991-VOPLL,0
1996-DBMUS,0
2001-MCUUW,0
2002-MZHWP,3
2003-CKLOR,0
2004-OCQXK,0
2005-DWQZJ,0
2007-QVGAW,4
2011-TRQYE,0
2012-NWRPA,1
2013-SGDXK,0
2014-MKGMH,1
2018-QKYGT,0
2023-VQFDL,1
2024-BASKD,2
2025-JKFWI,0
2026-TGDHM,0
2027-CWDNU,0
2027-DNKIV,1
2027-FECZV,0
2027-OAQQC,0
2030-BTZRO,0
2034-GDRCN,0
2037-SGXHH,1
2037-XJFUP,0
2038-LLMLM,0
2039-JONDJ,0
2040-OBMLJ,0
2040-VZIKE,0
2041-JIJCI,1
2043-WVTQJ,0
2049-BAFNW,0
2050-ONYDQ,0
2054-PJOCK,0
2055-BFOCC,0
2057-BOYKM,0
2061-VVFST,0
2070-FNEXE,0
2070-XYMFH,0
2072-ZVJJX,2
2073-QBVBI,0
2075-PUEPR,3
2077-DDHJK,1
2077-MPJQO,0
2079-FBMZK,0
2080-SRCDE,3
2082-OJVTK,1
2088-IEBAU,0
2091-GPPIQ,0
2091-MJTFX,0
2096-XOTMO,5
2097-YVPKN,0
2100-BDNSN,0
2101-RANCD,0
2103-ZRXFN,0
2108-GLPQB,0
2108-XWMPY,2
2111-DWYHN,0
2114-MGINA,0
2115-BFTIW,2
2120-SMPEX,2
2121-JAFOM,0
2122-YWVYA,0
2123-AGEEN,0
2123-VSCOT,0
2126-GSEGL,0
2129-ALKBS,0
2135-DQWAQ,5
2137-DQMEV,0
2138-VFAPZ,0
2139-FQHLM,0
2141-RRYGO,0
2143-LJULT,2
2144-BFDSO,1
2146-EGVDT,0
2150-UWTFY,0
2150-WLKUW,0
2155-AMQRX,0
2157-MXBJS,0
2160-GPFXD,0
2164-SOQXL,5
2165-VOEGB,2
2167-FQSTQ,0
2169-RRLFW,0
2172-EJXVF,0
2176-LVPNX,0
2176-OSJUV,0
2178-PMGCJ,0
2180-DXNEG,0
2181-TIDSV,0
2181-UAESM,3
2186-QZEYA,0
2187-LZGPL,0
2188-SXWVT,0
2189-UXTKY,2
2189-WWOEW,0
2192-CKRLV,0
2192-OZITF,0
2193-SFWQW,0
2194-IIQOF,5
2195-VVRJF,0
2195-ZRVAX,0
2197-OMWGI,0
2200-DSAAL,0
2202-CUYXZ,0
2203-GHNWN,0
2205-LPVGL,0
2207-OBZNX,0
2207-RYYRL,0
2208-MPXIO,0
2208-NKVVH,1
2208-NQBCT,3
2208-UGTGR,0
2215-ZAFGX,0
2220-IAHLS,0
2223-GDSHL,0
2225-ZRGSG,0
2226-ICFDO,0
2228-BZDEE,1
2229-DPMBI,0
2230-XTUWL,0
2232-DMLXU,0
2233-FAGXV,0
2235-DWLJU,1
2235-EZAIK,0
2236-HILPA,0
2237-ZFSMY,0
2239-CFOUJ,1
2239-CGBUZ,0
2239-JALAW,0
2240-HSJQD,0
2242-MFOTG,0
2245-ADZFJ,0
2249-YPRNG,0
2250-IVBWA,0
2251-PYLPB,0
2252-ISRNH,0
2252-JHJGE,0
2256-YLYLP,0
2257-BOVXD,4
2259-OUUSZ,0
2263-SFSQZ,0
2266-SJNAT,0
2267-WTPYD,0
2272-QAGFO,0
2272-UOINI,0
2272-WUSPA,0
2273-QCKXA,0
2276-YDAVZ,0
2277-AXSDC,0
2277-DJJDL,1
2277-VWCNI,0
2279-AXJJK,0
2282-YGNOR,0
2284-VFLKH,2
2292-XQWSV,0
2293-IJWPS,1
2294-DMMUS,1
2294-SALNE,0
2296-DKZFP,0
2302-ANTDP,0
2302-OUZXB,2
2303-PJYHN,0
2307-FYNNL,3
2311-QYMUQ,0
2314-TNDJQ,0
2316-ESMLS,0
2320-JRSDE,0
2320-YKQBO,0
2321-OMBXY,5
2322-VCZHZ,0
2323-ARSVR,0
2324-EFHVG,0
2325-NBPZG,0
2325-WINES,0
2325-ZUSFD,0
2330-PQGDQ,4
2332-EFBJY,1
2338-BQEZT,1
2344-JMOGN,0
2346-CZYIL,0
2347-WKKAE,0
2351-BKRZW,0
2357-COQEK,0
2359-KMGLI,2
2359-QWQUL,0
2360-RDGRO,1
2361-FJWNO,0
2361-UPSND,0
2362-IBOOY,0
2363-BJLSL,0
2371-JQHZZ,0
2371-KFUOG,0
2372-HWUHI,0
2373-NTKOD,0
2378-VTKDH,0
2378-YIZKA,0
2379-ENZGV,0
2380-DAMQP,0
2384-OVPSA,0
2386-LAHRK,1
2386-OWURY,2
2387-KDZQY,0
2391-IPLOP,0
2391-SOORI,0
2393-DIVAI,0
2400-FEQME,0
2400-XIWIO,4
2403-BCASL,1
2408-PSJVE,0
2408-TZMJL,1
2408-WITXK,4
2418-TPEUN,5
2419-FSORS,0
2424-WVHPL,1
2428-HYUNX,0
2429-AYKKO,0
2430-RRYUW,0
2430-USGXP,1
2432-TFSMK,0
2433-KMEAS,1
2436-QBZFP,0
2439-QKJUL,2
2446-PLQVO,1
2446-ZKVAF,0
2450-ZKEED,0
2451-YMUXS,0
2452-KDRRH,0
2452-SNHFZ,0
2455-USLMV,3
2458-EOMRE,0
2460-FPSYH,5
2462-XIIJB,0
2465-BLLEU,0
2472-OVKUP,0
2474-LCNUE,0
2479-BRAMR,1
2480-JZOSN,0
2480-SQIOB,0
2481-SBOYW,0
2483-XSSMZ,0
2485-ITVKB,0
2486-WYVVE,0
2495-TTHBQ,3
2499-AJYUA,2
2501-XWWTZ,3
2504-DSHIH,0
2509-TFPJU,0
2514-GINMM,0
2516-VQRRV,0
2516-XSJKX,4
2519-ERQOJ,0
2519-FAKOD,0
2519-TWKFS,0
2520-SGTTA,0
2521-NPUZR,1
2522-AHJXR,0
2522-WLNSF,0
2525-GVKQU,0
2530-ENDWQ,0
2533-QVMSK,0
2533-TIBIX,0
2535-PBCGC,0
2542-HYGIQ,0
2546-KZAAT,0
2550-AEVRU,1
2550-QHZGP,0
2560-QTSBS,0
2568-BRGYX,0
2569-WGERO,0
2573-GYRUU,0
2575-GFSOE,1
2577-GVSIL,0
2580-ASVVY,0
2580-ATZSQ,0
2581-VKIRT,0
2582-FFFZR,0
2585-KTFRE,0
2586-CWXVV,0
2587-EKXTS,0
2589-AYCRP,1
2592-HODOV,1
2592-SEIFQ,1
2595-KIWPV,0
2599-CIPQE,5
2599-CZABP,0
2604-IJPDU,0
2604-XVDAM,1
2606-PKWJB,0
2606-RMDHZ,0
2607-DHDAK,3
2608-BHKFN,0
2612-PHGOX,3
2612-RANWT,0
2615-YVMYX,0
2616-FLVQC,0
2616-UUTFK,0
2619-WFQWU,0
2626-URJFX,0
2632-IVXVF,0
2632-UCGVD,0
2634-HCZGT,0
2636-ALXXZ,0
2639-UGMAZ,0
2640-PMGFL,5
2642-MAWLJ,0
2651-ZCBXV,0
2654-VBVPB,0
2656-FMOKZ,1
2656-TABEH,0
2657-ALMWY,0
2660-EMUBI,1
2661-GKBTK,0
2662-NNTDK,0
2664-XJZNO,0
2667-WYLWJ,0
2668-TZSPS,0
2669-OIDSD,0
2672-OJQZP,0
2673-ZALNP,0
2674-MIAHT,1
2674-MLXMN,4
2675-DHUTR,0
2676-ISHSF,1
2676-SSLTO,0
2682-KEVRP,0
2683-BPJSO,0
2683-JXWQQ,0
2684-EIWEO,0
2688-BHGOG,0
2690-DVRVK,1
2692-AQCPF,2
2692-PFYTJ,0
2694-CIUMO,0
2696-ECXKC,3
2696-NARTR,3
2696-RZVZW,0
2703-AMTUL,0
2709-UQGNP,0
2710-WYVXG,0
2712-SYWAY,3
2716-GFZOR,0
2720-WGKHP,0
2722-JMONI,0
2722-VOJQL,1
2724-FJDYW,0
2725-TTRIQ,0
2729-VNVAP,0
2737-WFVYW,0
2737-YNGYW,0
2739-CACDQ,0
2739-CCZMB,0
2740-JFBOK,0
2740-TVLFN,0
2746-DIJLO,0
2748-MYRVK,0
2749-CTKAJ,0
2750-BJLSB,0
2753-JMMCV,0
2754-XBHTB,0
2758-RNWXS,0
2761-OCIAX,0
2761-XECQW,3
2770-NSVDG,0
2773-OVBPK,0
2774-LVQUS,0
2775-SEFEE,1
2777-PHDEI,4
2782-JEEBU,0
2786-GCDPI,0
2788-CJQAQ,0
2789-CZANW,0
2789-HQBOU,1
2791-SFVEW,0
2800-QQUSO,0
2801-NISEI,0
2805-AUFQN,0
2805-EDJPQ,1
2806-MLNTI,1
2812-REYAT,0
2817-LVCPP,0
2817-NTQDO,0
2819-GWENI,0
2821-WARNZ,0
2823-LKABH,0
2826-DXLQO,0
2826-UWHIS,5
2828-SLQPF,0
2829-HYVZP,0
2830-LEWOA,3
2831-EBWRN,0
2833-SLKDQ,0
2834-JKOOW,0
2839-RFSQE,0
2842-JTCCU,1
2845-HSJCY,0
2845-KDHVX,1
2851-STERV,1
2853-CWQFQ,0
2856-HYAPG,1
2856-NNASM,0
2862-JVEOY,0
2862-PFNIK,0
2863-IMQDR,0
2865-TCHJW,0
2867-UIMSS,0
2868-LLSKM,0
2868-MZAGQ,5
2868-SNELZ,3
2869-ADAWR,1
2874-YXVVA,1
2876-VBBBL,0
2884-GBPFB,1
2885-HIJDH,0
2886-KEFUM,0
2887-JPYLU,0
2890-WFBHU,0
2896-TBNBE,0
2897-DOVND,0
2900-PHPLN,0
2903-YYTBW,0
2904-GGUAZ,0
2905-KFQUV,1
2907-ILJBN,0
2908-WGAXL,0
2908-ZTPNF,0
2911-UREFD,5
2916-BQZLN,4
2920-RNCEZ,1
2921-XWDJH,0
2924-KHUVI,0
2925-VDZHY,0
2927-CVULT,0
2927-QRRQV,0
2928-HLDBA,0
2930-UOTMB,0
2931-FSOHN,0
2931-SVLTV,0
2933-FILNV,0
