Customer ID,Gender,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Population,Satisfaction Score,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Offer_0,Offer_1,Offer_2,Offer_3,Offer_4,Offer_5,Internet Type_0,Internet Type_1,Internet Type_2,Internet Type_3,Contract_0,Contract_1,Contract_2,Payment Method_0,Payment Method_1,Payment Method_2
0064-SUDOG,1.0,0.0,0.0,0.0,1.0,2.740290764009824,-1.0156124705887049,0.6252034941320354,0.0,-0.6242133405586695,-1.3092029919212915,1.0,0.5077092895862134,0.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5033670681979319,-1.0027259920314475,-0.16169824792778656,-0.2614531442151687,-0.862802817637333,-1.0561072452003428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0080-EMYVY,0.0,0.0,0.0,1.0,1.0,1.665215470735546,0.1415701327887982,0.6252034941320354,0.0,-0.6242133405586695,0.1865124437074529,1.0,-1.3976259310489951,0.0,1.0,-0.45093538006769845,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0204022558080907,0.458207080254478,-0.16169824792778656,-0.2614531442151687,-0.8284537463510618,0.11948052233538713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0118-JPNOY,1.0,0.0,1.0,1.0,0.0,-0.48493511581301046,2.4728361398228773,-1.8742201113935881,1.0,-0.2715918448484234,-0.9352741330141053,1.0,-0.7727967439857094,0.0,1.0,0.5322400007287745,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9287197506427465,-0.5971846998384368,-0.16169824792778656,4.013369950235806,-0.7659353106882651,-0.6687031473107589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0121-SNYRK,1.0,1.0,0.0,0.0,0.0,-0.48493511581301046,-1.035124349562578,-1.8742201113935881,0.0,-0.6242133405586695,-1.3092029919212915,1.0,-0.5667081255635752,0.0,1.0,1.3601771635047517,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7903625155750449,-0.972217828559927,-0.16169824792778656,-0.2614531442151687,-0.882484102095025,-1.037559874270809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0129-KPTWJ,0.0,0.0,0.0,1.0,0.0,-0.48493511581301046,0.925368482809827,-0.20793770770983921,1.0,0.7862726422823147,-0.14586876421004585,1.0,1.089876819969758,1.0,1.0,-0.19220501670020557,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7053478289671803,0.07069132360096302,-0.16169824792778656,6.150781497461292,0.47758042019693914,0.24768130861925122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0130-SXOUN,0.0,1.0,0.0,0.0,0.0,-0.48493511581301046,0.3011782522782409,-1.0410789095517137,0.0,-0.6242133405586695,-0.8106311800450433,1.0,-1.106870332447067,1.0,1.0,1.463669308851749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4079887667595813,-0.5682063788665782,2.9349368720311667e-16,9.87169461337037e-16,-0.8053820390362721,-0.6925674548237541,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0137-UDEUO,1.0,1.0,0.0,1.0,1.0,1.665215470735546,0.4069032023386183,0.6252034941320354,1.0,0.43365114657206866,1.6406802283465098,1.0,-0.25298086567255573,1.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.321669012506613,-0.24031013643902172,-0.16169824792778656,-0.2614531442151687,0.748549747690807,0.026241335688483115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0142-GVYSN,0.0,0.0,0.0,0.0,0.0,-0.48493511581301046,-0.22478794517075837,-1.0410789095517137,0.0,-0.6242133405586695,-1.1014647369728547,1.0,1.3721000872357374,1.0,1.0,-0.7614118161086899,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9637257980695142,-0.7735378482777352,-0.16169824792778656,-0.2614531442151687,-0.5836700251790349,-0.7911377282512814,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0151-ONTOV,0.0,1.0,0.0,1.0,0.0,-0.48493511581301046,0.14660239354605012,0.6252034941320354,1.0,2.549380120833545,-0.9352741330141053,1.0,1.7527733314549667,0.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4900314310829725,-0.9281406272653173,-0.16169824792778656,-0.2614531442151687,-0.3032988867835696,-0.8319787348088754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0177-PXBAT,0.0,1.0,0.0,1.0,1.0,2.740290764009824,0.5840767603203554,0.6252034941320354,1.0,2.549380120833545,-0.18741641519973318,1.0,-0.4623511499931315,0.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5033670681979319,-0.7702564469741123,-0.16169824792778656,-0.2614531442151687,-0.36605777796814626,-0.7244902996202659,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0191-ZHSKZ,0.0,0.0,0.0,1.0,0.0,-0.48493511581301046,-1.050268605992421,-0.20793770770983921,1.0,0.43365114657206866,0.6019889536043264,1.0,1.001271840711834,1.0,1.0,-9.008110030355818e-15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.1954324929419298,1.0831588271816222,-0.16169824792778656,-0.2614531442151687,1.256115285840093,1.225601434455658,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0195-IESCP,0.0,0.0,0.0,0.0,0.0,-0.48493511581301046,-1.049793864411548,0.6252034941320354,0.0,-0.6242133405586695,-0.8106311800450433,1.0,0.7085472425708409,1.0,1.0,-0.24395108937370416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5119810908002724,-0.5549477438695075,-0.16169824792778656,-0.2614531442151687,-0.3730670564280329,-0.5547869850615041,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0196-VULGZ,0.0,0.0,0.0,0.0,0.0,-0.48493511581301046,0.265192840448081,0.6252034941320354,0.0,-0.6242133405586695,-1.3092029919212915,1.0,1.164042469274539,0.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5033670681979319,-1.0027259920314475,-0.16169824792778656,-0.2614531442151687,-0.8507800415483336,-1.0525696959099493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0201-MIBOL,1.0,0.0,0.0,0.0,0.0,-0.48493511581301046,-0.18196625457602986,-1.8742201113935881,0.0,-0.6242133405586695,0.31115539667651493,1.0,0.8325942135319344,1.0,1.0,-0.6061735980881942,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.3387905919277407,0.8208462675656628,-0.16169824792778656,-0.2614531442151687,0.8114529121884513,0.8913030265134626,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0206-TBWLC,1.0,0.0,1.0,1.0,1.0,0.5901401774612678,-0.17114214653212953,0.6252034941320354,1.0,-0.2715918448484234,-0.14586876421004585,1.0,1.7370213351424468,1.0,1.0,-0.03696679867970984,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.3104523630584528,0.3253546707186123,-0.16169824792778656,-0.2614531442151687,0.821359679685787,0.481332901700458,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0207-MDKNV,0.0,1.0,0.0,1.0,0.0,-0.48493511581301046,0.8767074707703628,-0.20793770770983921,1.0,1.4915156337028068,-0.021225811240983813,1.0,-0.23591620300065916,0.0,1.0,1.4119232361782503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.36195517325698184,0.059938082842469216,-0.16169824792778656,-0.2614531442151687,-0.1571019295413373,-0.0330055398270289,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0219-QAERP,1.0,0.0,0.0,0.0,0.0,-0.48493511581301046,1.7385058625287964,0.6252034941320354,0.0,-0.6242133405586695,-0.644440576086294,0.0,-1.5026392397991273,0.0,1.0,-0.45093538006769845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3183351032278734,-0.8416490969583393,-0.16169824792778656,-0.2614531442151687,-0.8996285807979381,-0.9384412807032707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0219-YTZUE,1.0,0.0,0.0,1.0,1.0,2.740290764009824,1.9234651824368478,0.6252034941320354,1.0,2.9020016165437905,-1.1014647369728547,1.0,-1.3995949305880602,0.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5067009774766715,-0.9610654984536953,-0.16169824792778656,-0.2614531442151687,-0.8883031257221008,-1.0303751116620197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0224-HJAPT,0.0,1.0,0.0,0.0,0.0,-0.48493511581301046,-0.34076731337798877,-1.8742201113935881,1.0,-0.2715918448484234,-1.1845600389522295,1.0,1.4036040798607776,0.0,1.0,2.032876108260233,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5403193196695605,-0.8771458772765838,-0.16169824792778656,1.448476093565221,-0.6866811707095813,-0.8899520925798458,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0225-ZORZP,0.0,0.0,0.0,1.0,0.0,-0.48493511581301046,-0.3668306261679067,0.6252034941320354,1.0,-0.2715918448484234,1.4744896243877605,1.0,1.7468663328377716,0.0,1.0,-0.864903961455687,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.1887646743844502,2.0129926641501026,-0.16169824792778656,3.585887640790708,3.1480553995333,2.5383435255292386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0235-KGSLC,0.0,0.0,0.0,1.0,1.0,0.5901401774612678,0.06347514273521902,0.6252034941320354,1.0,-0.2715918448484234,1.6406802283465098,1.0,0.9139795278132868,1.0,1.0,-0.502681452741197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6955188847528986,2.7245911427972342,3.831015621435277,-0.2614531442151687,2.2876574515001495,2.8294378439878556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0248-PGHBZ,0.0,1.0,0.0,1.0,1.0,0.5901401774612678,0.5402106382477067,-0.20793770770983921,1.0,1.8441371294130529,1.5160372753774478,0.0,-1.5026392397991273,0.0,1.0,-9.008110030355818e-15,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.6898932041854224,0.3012097651804683,-0.16169824792778656,-0.2614531442151687,-0.8996285807979381,-0.026708702090128388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0256-LTHVJ,0.0,0.0,0.0,0.0,0.0,-0.48493511581301046,-1.0503635543085954,-1.0410789095517137,0.0,-0.6242133405586695,0.10341714172807821,1.0,-0.14993655646148862,1.0,1.0,-0.19220501670020557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.16813640206264505,-0.08244812777824666,-0.16169824792778656,-0.2614531442151687,-0.03236562761796889,-0.07759634863244029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0264-CNITK,1.0,0.0,0.0,1.0,1.0,0.5901401774612678,-0.32505336705109833,0.6252034941320354,1.0,2.9020016165437905,-5.018634871765108e-15,1.0,-1.8654110922634726e-15,1.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.308333375391654,-0.22117601937803175,-0.16169824792778656,-0.2614531442151687,-0.11442107442538955,-0.21241235208934034,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0265-PSUAE,0.0,0.0,0.0,1.0,0.0,-0.48493511581301046,-0.6501564016328067,0.6252034941320354,0.0,-0.6242133405586695,-0.8521788310347307,1.0,0.020053737077787636,0.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4750288393286437,-0.89317596607739,-0.16169824792778656,-0.2614531442151687,-0.5649144944801958,-0.8810622312130867,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0270-THENM,0.0,1.0,0.0,0.0,0.0,-0.48493511581301046,-0.5657948227117063,-1.8742201113935881,0.0,-0.6242133405586695,-1.3092029919212915,1.0,-1.3956569315099303,0.0,1.0,-9.008110030355818e-15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6553391897860834,-0.9740137306247475,-0.16169824792778656,0.16602916522992872,-0.8976688682954312,-1.039922957196792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0285-INHLN,1.0,1.0,0.0,1.0,1.0,1.665215470735546,-0.5189378286795587,-0.20793770770983921,1.0,1.8441371294130529,-1.3092029919212915,1.0,-0.2798905260397771,0.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4833636125254932,-1.0024599324662888,-0.16169824792778656,-0.2614531442151687,-0.8772301489441323,-1.0601400513913914,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0292-WEGCH,0.0,0.0,0.0,1.0,1.0,0.5901401774612678,-0.9019118619696641,-0.20793770770983921,1.0,-0.2715918448484234,-0.18741641519973318,1.0,0.22220435642179198,1.0,1.0,-0.03696679867970984,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8603746104285809,0.10128817359420313,-0.16169824792778656,-0.2614531442151687,-0.014944625065008802,0.0741079151367989,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0297-RBCSG,0.0,0.0,1.0,0.0,0.0,-0.48493511581301046,-0.8022161299863716,0.6252034941320354,0.0,-0.6242133405586695,-1.143012387962542,1.0,1.3845704176498164,0.0,1.0,0.3770017827082788,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.15813467422642577,-0.8837530231446893,-0.1616982479277973,0.5935114746750261,-0.635187620720397,-0.8871468159925636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0298-XACET,0.0,0.0,0.0,1.0,0.0,-0.48493511581301046,-0.8569538342610079,0.6252034941320354,1.0,2.549380120833545,0.7266319065733884,1.0,1.5486537125718975,1.0,1.0,-0.45093538006769845,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.650338325867974,0.8352356557146575,-0.16169824792778656,-0.2614531442151687,1.8950657210899642,1.221621691503965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0303-UNCIP,0.0,0.0,0.0,1.0,1.0,0.5901401774612678,-0.8953604281536192,0.6252034941320354,1.0,0.43365114657206866,-1.0599170859831675,1.0,-1.119340662861145,0.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4371651553772418,-0.9445476337834315,-0.16169824792778656,-0.2614531442151687,-0.8504794721461088,-1.0060686104877252,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0310-MVLET,1.0,0.0,0.0,0.0,0.0,-0.48493511581301046,0.5171856715753748,-0.20793770770983921,0.0,-0.6242133405586695,-1.3092029919212915,1.0,-1.4284735904943464,0.0,1.0,-0.7096657434351914,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.3688850196917544e-15,-6.049494121694116e-16,2.9349368720311667e-16,-0.2614531442151687,-0.8982700070998811,-1.0413202891664974,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0322-CHQRU,1.0,0.0,1.0,1.0,1.0,1.665215470735546,-0.9087481407342327,-1.8742201113935881,1.0,1.1388941379925608,-0.43670232113785723,0.0,-1.5026392397991273,0.0,1.0,-0.08871287135320842,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.8199156660562745,-0.620686628094114,-0.07672680119271415,-0.2614531442151687,-0.8996285807979381,-0.762483578999093,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0326-VDYXE,1.0,0.0,0.0,0.0,0.0,-0.48493511581301046,0.6056775022500688,-1.0410789095517137,0.0,-0.6242133405586695,-0.9352741330141053,1.0,1.75146066509559,0.0,1.0,-0.140458944026707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.6598880206767643,-0.8183245417461011,-0.16169824792778656,-0.2614531442151687,-0.30353934230534957,-0.7444420776180857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0330-BGYZE,1.0,0.0,0.0,0.0,0.0,-0.48493511581301046,1.9875552958546787,-2.4919597053189424e-15,0.0,-0.6242133405586695,-0.644440576086294,1.0,-1.2066329757596923,0.0,1.0,-0.3474432347207013,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.9737275259057335,-0.29052887936270927,-0.16169824792778656,-0.2614531442151687,-0.80744995652358,-0.47165457673725447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0334-ZFJSR,0.0,0.0,0.0,1.0,0.0,-0.48493511581301046,1.0122936662676407,0.6252034941320354,1.0,2.196758625123299,0.6019889536043264,1.0,-1.2926126222988632,0.0,1.0,-0.08871287135320842,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.22332324076178464,0.19624926672539691,-0.16169824792778656,-0.2614531442151687,-0.7188060284193877,-0.057237752466225054,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0345-HKJVM,0.0,0.0,0.0,0.0,0.0,-0.48493511581301046,1.226022325976585,1.4583446959739097,0.0,-0.6242133405586695,0.685084255583701,1.0,-1.0097330218531948,0.0,1.0,-0.3474432347207013,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3269491258302141,0.6390167264101831,-0.16169824792778656,-0.2614531442151687,-0.4572024434988505,0.3729600791892501,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0348-SDKOL,1.0,0.0,0.0,0.0,1.0,2.740290764009824,-0.2388877701226812,-1.0410789095517137,0.0,-0.6242133405586695,-1.3092029919212915,1.0,0.020053737077787636,0.0,1.0,0.06652534666728731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5086471815215329,-0.9759648341025773,-0.16169824792778523,-0.2614531442151687,-0.8717357402714595,-1.03738653435558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0362-RAOQO,1.0,0.0,0.0,0.0,0.0,-0.48493511581301046,0.1114715165614613,-2.4919597053189424e-15,0.0,-0.6242133405586695,-5.018634871765108e-15,0.0,-1.5026392397991273,0.0,1.0,-0.7614118161086899,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.7682400722358076,-0.8027157139234627,-0.16169824792778656,-0.2614531442151687,-0.8996285807979381,-0.9073815979336151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
